year,country,iso,value,note,source
2014,Afghanistan,AFG,Proportionate to the offense,,
2018,Afghanistan,AFG,Proportionate to the offense,,
2019,Afghanistan,AFG,Proportionate to the offense,,
2020,Afghanistan,AFG,Proportionate to the offense,,
2014,South Africa,ZAF,Effective in remedying the violation,,
2015,South Africa,ZAF,Non-discriminatory,,
2018,South Africa,ZAF,Non-discriminatory,,
2019,South Africa,ZAF,Non-discriminatory,,
2020,South Africa,ZAF,Proportionate to the offense,,
2020,Angola,AGO,Proportionate to the offense,,
2014,Albania,ALB,Proportionate to the offense,,
2015,Albania,ALB,Proportionate to the offense,,
2016,Albania,ALB,Proportionate to the offense,,
2017,Albania,ALB,Proportionate to the offense,,
2018,Albania,ALB,Proportionate to the offense,,
2019,Albania,ALB,Proportionate to the offense,,
2020,Albania,ALB,Non-discriminatory,,
2015,Algeria,DZA,Proportionate to the offense,,
2016,Algeria,DZA,Proportionate to the offense,,
2017,Algeria,DZA,Proportionate to the offense,,
2018,Algeria,DZA,Proportionate to the offense,,
2019,Algeria,DZA,Proportionate to the offense,,
2020,Algeria,DZA,Proportionate to the offense,,
2016,Andorra,AND,Non-discriminatory,,
2015,Argentina,ARG,Proportionate to the offense,,
2018,Argentina,ARG,Effective in remedying the violation,,
2019,Argentina,ARG,Proportionate to the offense,,
2020,Argentina,ARG,Proportionate to the offense,,
2015,Armenia,ARM,Proportionate to the offense,,
2016,Armenia,ARM,Proportionate to the offense,,
2018,Armenia,ARM,Proportionate to the offense,,
2019,Armenia,ARM,Proportionate to the offense,,
2020,Armenia,ARM,Proportionate to the offense,,
2014,Saudi Arabia,SAU,Proportionate to the offense,,
2015,Saudi Arabia,SAU,Proportionate to the offense,,
2016,Saudi Arabia,SAU,Proportionate to the offense,,
2017,Saudi Arabia,SAU,Proportionate to the offense,,
2018,Saudi Arabia,SAU,Proportionate to the offense,,
2019,Saudi Arabia,SAU,Proportionate to the offense,,
2020,Saudi Arabia,SAU,Proportionate to the offense,,
2014,Australia,AUS,Proportionate to the offense,,
2015,Australia,AUS,Proportionate to the offense,,
2017,Australia,AUS,Proportionate to the offense,,
2018,Australia,AUS,Proportionate to the offense,,
2019,Australia,AUS,Reasonable,,
2020,Australia,AUS,Proportionate to the offense,,
2015,Azerbaijan,AZE,Reasonable,,
2016,Azerbaijan,AZE,Proportionate to the offense,,
2017,Azerbaijan,AZE,Proportionate to the offense,,
2018,Azerbaijan,AZE,Proportionate to the offense,,
2019,Azerbaijan,AZE,Proportionate to the offense,,
2020,Azerbaijan,AZE,Proportionate to the offense,,
2014,Brazil,BRA,Proportionate to the offense,,
2015,Brazil,BRA,Proportionate to the offense,,
2016,Brazil,BRA,Proportionate to the offense,,
2017,Brazil,BRA,Proportionate to the offense,,
2018,Brazil,BRA,Proportionate to the offense,,
2019,Brazil,BRA,Proportionate to the offense,,
2020,Brazil,BRA,Proportionate to the offense,,
2014,Bahamas,BHS,Proportionate to the offense,,
2016,Bahamas,BHS,Proportionate to the offense,,
2017,Bahamas,BHS,Proportionate to the offense,,
2018,Bahamas,BHS,Non-discriminatory,,
2019,Bahamas,BHS,Proportionate to the offense,,
2020,Bahamas,BHS,Proportionate to the offense,,
2016,Burundi,BDI,Reasonable,,
2018,Burundi,BDI,Proportionate to the offense,,
2019,Burundi,BDI,Proportionate to the offense,,
2020,Burundi,BDI,Proportionate to the offense,,
2014,Belgium,BEL,Proportionate to the offense,,
2015,Belgium,BEL,Proportionate to the offense,,
2019,Belgium,BEL,Effective in remedying the violation,,
2020,Belgium,BEL,Proportionate to the offense,,
2016,Benin,BEN,Proportionate to the offense,,
2017,Benin,BEN,Proportionate to the offense,,
2018,Benin,BEN,Proportionate to the offense,,
2019,Benin,BEN,Proportionate to the offense,,
2020,Benin,BEN,Proportionate to the offense,,
2015,Burkina Faso,BFA,Proportionate to the offense,,
2017,Burkina Faso,BFA,Proportionate to the offense,,
2018,Burkina Faso,BFA,Effective in remedying the violation,,
2019,Burkina Faso,BFA,Proportionate to the offense,,
2015,Bangladesh,BGD,Proportionate to the offense,,
2020,Bangladesh,BGD,Proportionate to the offense,,
2018,Belarus,BLR,Reasonable,,
2019,Belarus,BLR,Reasonable,,
2020,Belarus,BLR,Reasonable,,
2014,Belize,BLZ,Non-discriminatory,,
2016,Belize,BLZ,Proportionate to the offense,,
2019,Belize,BLZ,Proportionate to the offense,,
