year,country,iso,value,note,source
2005,Afghanistan,AFG,Regulations (directives or codes),,
2014,Afghanistan,AFG,Legislation,,
2018,Afghanistan,AFG,Legislation,,
2019,Afghanistan,AFG,Legislation,,
2020,Afghanistan,AFG,Legislation,,
1999,South Africa,ZAF,Regulations (directives or codes),,
2003,South Africa,ZAF,Legislation,,
2004,South Africa,ZAF,Legislation,,
2014,South Africa,ZAF,Regulations (directives or codes),,
2015,South Africa,ZAF,Regulations (directives or codes),,
2016,South Africa,ZAF,Regulations (directives or codes),,
2017,South Africa,ZAF,Regulations (directives or codes),,
2018,South Africa,ZAF,Regulations (directives or codes),,
2019,South Africa,ZAF,Regulations (directives or codes),,
2020,South Africa,ZAF,Regulations (directives or codes),,
2001,Angola,AGO,There are no interconnection regulations,,
2002,Angola,AGO,None of the above,,
2003,Angola,AGO,None of the above,,
2004,Angola,AGO,Legislation,,
2007,Angola,AGO,Legislation,,
2008,Angola,AGO,Legislation,,
2020,Angola,AGO,Legislation,,
1999,Albania,ALB,regulatory statements,,
2000,Albania,ALB,Legislation,,
2003,Albania,ALB,Legislation,,
2004,Albania,ALB,Legislation,,
2005,Albania,ALB,Legislation,,
2006,Albania,ALB,Legislation,,
2014,Albania,ALB,Regulations (directives or codes),,
2015,Albania,ALB,Regulations (directives or codes),,
2016,Albania,ALB,Regulations (directives or codes),,
2017,Albania,ALB,Regulations (directives or codes),,
2018,Albania,ALB,Regulations (directives or codes),,
2019,Albania,ALB,Regulations (directives or codes),,
2020,Albania,ALB,Regulations (directives or codes),,
2004,Algeria,DZA,Legislation,,
2005,Algeria,DZA,Legislation,,
2015,Algeria,DZA,Legislation,,
2016,Algeria,DZA,Legislation,,
2017,Algeria,DZA,Legislation,,
2018,Algeria,DZA,Legislation,,
2019,Algeria,DZA,Legislation,,
2020,Algeria,DZA,Legislation,,
2007,Andorra,AND,None of the above,,
2008,Andorra,AND,None of the above,,
2009,Andorra,AND,None of the above,,
2010,Andorra,AND,None of the above,,
2011,Andorra,AND,None of the above,,
2012,Andorra,AND,None of the above,,
2016,Andorra,AND,There are no interconnection regulations,,
2001,Argentina,ARG,Legislation,,
2003,Argentina,ARG,Legislation,,
2006,Argentina,ARG,Legislation,,
2007,Argentina,ARG,Legislation,,
2008,Argentina,ARG,Legislation,,
2009,Argentina,ARG,Legislation,,
2010,Argentina,ARG,Legislation,,
2015,Argentina,ARG,Legislation,,
2017,Argentina,ARG,Regulations (directives or codes),,
2018,Argentina,ARG,Legislation,,
2019,Argentina,ARG,Legislation,,
2020,Argentina,ARG,Legislation,,
1999,Armenia,ARM,Legislation,,
2001,Armenia,ARM,There are no interconnection regulations,,
2002,Armenia,ARM,There are no interconnection regulations,,
2003,Armenia,ARM,There are no interconnection regulations,,
2005,Armenia,ARM,Licenses,,
2013,Armenia,ARM,Legislation,,
2014,Armenia,ARM,Legislation,,
2015,Armenia,ARM,Legislation,,
2016,Armenia,ARM,Legislation,,
2018,Armenia,ARM,Legislation,,
2019,Armenia,ARM,Legislation,,
2020,Armenia,ARM,Legislation,,
2001,Saudi Arabia,SAU,Legislation,,
2002,Saudi Arabia,SAU,Legislation,,
2003,Saudi Arabia,SAU,Legislation,,
2005,Saudi Arabia,SAU,Legislation,,
2006,Saudi Arabia,SAU,Legislation,,
2007,Saudi Arabia,SAU,Legislation,,
2008,Saudi Arabia,SAU,Legislation,,
2010,Saudi Arabia,SAU,Legislation,,
2012,Saudi Arabia,SAU,Legislation,,
2013,Saudi Arabia,SAU,Legislation,,
2014,Saudi Arabia,SAU,Legislation,,
2015,Saudi Arabia,SAU,Legislation,,
2016,Saudi Arabia,SAU,Legislation,,
2017,Saudi Arabia,SAU,Legislation,,
2018,Saudi Arabia,SAU,Legislation,,
2019,Saudi Arabia,SAU,Legislation,,
2020,Saudi Arabia,SAU,Legislation,,
2000,Antigua and Barbuda,ATG,Licenses,,
2001,Antigua and Barbuda,ATG,There are no interconnection regulations,,
2003,Antigua and Barbuda,ATG,There are no interconnection regulations,,
2005,Antigua and Barbuda,ATG,There are no interconnection regulations,,
2006,Antigua and Barbuda,ATG,There are no interconnection regulations,,
2009,Antigua and Barbuda,ATG,There are no interconnection regulations,,
2010,Antigua and Barbuda,ATG,There are no interconnection regulations,,
2011,Antigua and Barbuda,ATG,There are no interconnection regulations,,
2012,Antigua and Barbuda,ATG,There are no interconnection regulations,,
2013,Antigua and Barbuda,ATG,Licenses,,
2000,Australia,AUS,Legislation,,
2001,Australia,AUS,Legislation,,
2004,Australia,AUS,Legislation,,
2005,Australia,AUS,Legislation,,
2006,Australia,AUS,Legislation,,
2007,Australia,AUS,Legislation,,
2008,Australia,AUS,Legislation,,
2009,Australia,AUS,Legislation,,
2010,Australia,AUS,Legislation,,
2012,Australia,AUS,Legislation,,
2013,Australia,AUS,Legislation,,
2014,Australia,AUS,Legislation,,
2015,Australia,AUS,Legislation,,
2017,Australia,AUS,Legislation,,
2018,Australia,AUS,Legislation,,
2019,Australia,AUS,Legislation,,
2020,Australia,AUS,Legislation,,
1999,Austria,AUT,Legislation,,
2000,Austria,AUT,Legislation,,
2001,Austria,AUT,None of the above,,
2002,Austria,AUT,Legislation,,
2003,Austria,AUT,Legislation,,
2004,Austria,AUT,Legislation,,
2006,Austria,AUT,Regulations (directives or codes),,
2007,Austria,AUT,Legislation,,
2008,Austria,AUT,Legislation,,
2009,Austria,AUT,Legislation,,
2010,Austria,AUT,Legislation,,
2012,Austria,AUT,Legislation,,
2013,Austria,AUT,Legislation,,
2014,Austria,AUT,Legislation,,
2015,Austria,AUT,Legislation,,
2016,Austria,AUT,Legislation,,
2017,Austria,AUT,Legislation,,
2018,Austria,AUT,Legislation,,
2019,Austria,AUT,Legislation,,
2000,Azerbaijan,AZE,Regulations (directives or codes),,
2001,Azerbaijan,AZE,Licenses,,
2005,Azerbaijan,AZE,There are no interconnection regulations,,
2006,Azerbaijan,AZE,Legislation,,
2010,Azerbaijan,AZE,Legislation,,
2014,Azerbaijan,AZE,Legislation,,
2015,Azerbaijan,AZE,Legislation,,
2016,Azerbaijan,AZE,Legislation,,
2017,Azerbaijan,AZE,Legislation,,
2018,Azerbaijan,AZE,Legislation,,
2019,Azerbaijan,AZE,Legislation,,
2020,Azerbaijan,AZE,Legislation,,
1999,Brazil,BRA,Legislation,,
2001,Brazil,BRA,Legislation,,
