year,country,iso,value,note,source
2015,South Africa,ZAF,17.3835,,
2015,Australia,AUS,23.0377,,Australian Bureau of Statistics
2017,Australia,AUS,36.2951,,Australian Bureau of Statistics
2017,Azerbaijan,AZE,3.84124,,State Statistical Committee
2018,Azerbaijan,AZE,3.80936,,State Statistical Committee
2019,Azerbaijan,AZE,4,,State Statistical Committee
2020,Azerbaijan,AZE,4.0053,,State Statistical Committee
2018,Belgium,BEL,33.7988,,Statistics Belgium
2015,Bermuda,BMU,36.9985,,Department of Statistics
2016,Bermuda,BMU,54.0013,,Bermuda Government - Department of Statistics
2018,Bahrain,BHR,14.3412,,Telecommunications Regulatory Authority (TRA)
2019,Bahrain,BHR,4.23881,,Telecommunications Regulatory Authority (TRA)
2020,Bahrain,BHR,41.7105,,Telecommunications Regulatory Authority (TRA)
2016,Brunei Darussalam,BRN,50,,Authority for Info-communications Technology Industry of Brunei Darussalam
2018,Brunei Darussalam,BRN,2.05958,,Authority for Info-communications Technology Industry of Brunei Darussalam (AITI)
2017,Cambodia,KHM,4.88167,,"National Institute of Statistics, Minsitry of Planning, Cambodia"
2014,Colombia,COL,0.372262,,Departamento Administrativo Nacional de Estadística - DANE
2015,Colombia,COL,0.624041,,Departamento Administrativo Nacional de Estadística - DANE
2016,Colombia,COL,0.423548,,Departamento Administrativo Nacional de Estadística - DANE
2017,Colombia,COL,0.917247,,Departamento Administrativo Nacional de Estadística - DANE
2018,Colombia,COL,0.47557,,Departamento Administrativo Nacional de Estadística - DANE
2019,Côte d'Ivoire,CIV,0.408523,,ARTCI
2015,Costa Rica,CRI,0.0152494,,Instituto Nacional de Estadística y Censos
2016,Costa Rica,CRI,0.0443608,,Instituto Nacional de Estadística y Censos
2017,Costa Rica,CRI,1.9713,,Instituto Nacional de Estadística y Censos
2020,Costa Rica,CRI,6.83352,,Instituto Nacional de Estadística y Censos
2015,Iran (Islamic Republic of),IRN,5.8203,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,6.16121,,Statistical Centre of Iran
2013,Japan,JPN,31.295,,Ministry of Internal Affairs and Communications
2014,Japan,JPN,27.8311,,Ministry of Internal Affairs and Communications
2015,Japan,JPN,42.184,,Ministry of Internal Affairs and Communications
2015,Jamaica,JAM,0.782405,,Statistical Institute of Jamaica (STATIN)
2015,Kenya,KEN,0.120846,,KENYA NATIONAL BUREAU OF STATISTICS
2013,Korea (Rep. of),KOR,19.5457,,"Ministry of Science, ICT & Future Planning(MSIP)"
2014,Korea (Rep. of),KOR,24.3715,,"Ministry of Science, ICT & Future Planning(MSIP)"
2015,Korea (Rep. of),KOR,29.1804,,"Ministry of Science, ICT & Future Planning(MSIP)"
2016,Korea (Rep. of),KOR,29.103,,Ministry of Science and ICT(MSIT)
2017,Korea (Rep. of),KOR,32.8709,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,44.5575,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,52.1181,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,56.3278,,Ministriy of Sceience and ICT(MSIT)
2018,Niger,NER,4.07514,,
2015,Qatar,QAT,11.1373,,Ministry Of Transport and Communications
2016,Qatar,QAT,24.0747,,
2017,Qatar,QAT,37.0103,,
2018,Qatar,QAT,49.9453,,Ministry Of Transport and Communications
2019,Qatar,QAT,62.8816,,Ministry of Transport and Communications
2020,Qatar,QAT,75.8255,,Ministry of Transport and Communications
2017,Singapore,SGP,34.0242,,Infocomm Media Development Authority
2017,Thailand,THA,0.504095,,National Statistical Office of Thailand
2018,Thailand,THA,0.777175,,National Statistical Office of Thailand
2019,Thailand,THA,2.2235,,National Statistical Office of Thailand
2020,Thailand,THA,3.38836,,National Statistical Office of Thailand
2018,United Arab Emirates,ARE,38.4,,Telecommunication Regulatory Authority
2019,United Arab Emirates,ARE,39.168,,Telecommunication Regulatory Authority
2020,United Arab Emirates,ARE,47.4,,Telecommunications & Digital Gevernment Regulatory Authority
2018,Uzbekistan,UZB,0.765575,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Uzbekistan,UZB,1.90335,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Zimbabwe,ZWE,0,,Zimbabwe National Statistics Agency (ZIMSTAT)
2019,Bosnia and Herzegovina,BIH,36.2428,,Agency for statistics of Bosnia and Herzegovina
2020,Bosnia and Herzegovina,BIH,35.588,,Agency for statistics of Bosnia and Herzegovina
2016,Kazakhstan,KAZ,4.49928,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2017,Kazakhstan,KAZ,10.3903,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2018,Kazakhstan,KAZ,10.1427,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2019,Kazakhstan,KAZ,9.86922,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2020,Kazakhstan,KAZ,9.54559,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
2019,Palestine,WBG,3.16926,,Palestinian Central Bureau of Statistics
