year,country,iso,value,note,source
2014,Afghanistan,AFG,"3, 5 or 7",,
2018,Afghanistan,AFG,"3, 5 or 7",,
2019,Afghanistan,AFG,"3, 5 or 7",,
2020,Afghanistan,AFG,"3, 5 or 7",,
2014,South Africa,ZAF,More than 7,,
2015,South Africa,ZAF,More than 7,,
2016,South Africa,ZAF,"2, 4 or 6",,
2017,South Africa,ZAF,"2, 4 or 6",,
2018,South Africa,ZAF,"2, 4 or 6",,
2019,South Africa,ZAF,More than 7,,
2020,South Africa,ZAF,More than 7,,
2018,Angola,AGO,"3, 5 or 7",,
2014,Albania,ALB,"3, 5 or 7",,
2015,Albania,ALB,"3, 5 or 7",,
2016,Albania,ALB,"3, 5 or 7",,
2017,Albania,ALB,"3, 5 or 7",,
2018,Albania,ALB,"3, 5 or 7",,
2019,Albania,ALB,"3, 5 or 7",,
2020,Albania,ALB,"3, 5 or 7",,
2015,Algeria,DZA,"3, 5 or 7",,
2016,Algeria,DZA,"3, 5 or 7",,
2017,Algeria,DZA,"3, 5 or 7",,
2018,Algeria,DZA,"3, 5 or 7",,
2019,Algeria,DZA,"3, 5 or 7",,
2020,Algeria,DZA,"3, 5 or 7",,
2015,Argentina,ARG,"3, 5 or 7",,
2017,Argentina,ARG,"3, 5 or 7",,
2018,Argentina,ARG,"3, 5 or 7",,
2019,Argentina,ARG,"3, 5 or 7",,
2020,Argentina,ARG,"3, 5 or 7",,
2014,Armenia,ARM,"3, 5 or 7",,
2015,Armenia,ARM,"3, 5 or 7",,
2016,Armenia,ARM,"3, 5 or 7",,
2018,Armenia,ARM,"3, 5 or 7",,
2019,Armenia,ARM,"3, 5 or 7",,
2020,Armenia,ARM,"3, 5 or 7",,
2014,Australia,AUS,More than 7,,
2015,Australia,AUS,"3, 5 or 7",,
2017,Australia,AUS,"2, 4 or 6",,
2018,Australia,AUS,"2, 4 or 6",,
2019,Australia,AUS,"2, 4 or 6",,
2020,Australia,AUS,More than 7,,
2014,Austria,AUT,"2, 4 or 6",,
2015,Austria,AUT,"3, 5 or 7",,
2016,Austria,AUT,"3, 5 or 7",,
2017,Austria,AUT,"3, 5 or 7",,
2018,Austria,AUT,"3, 5 or 7",,
2019,Austria,AUT,"3, 5 or 7",,
2014,Brazil,BRA,"3, 5 or 7",,
2015,Brazil,BRA,"3, 5 or 7",,
2016,Brazil,BRA,"3, 5 or 7",,
2017,Brazil,BRA,"3, 5 or 7",,
2018,Brazil,BRA,"3, 5 or 7",,
2019,Brazil,BRA,"3, 5 or 7",,
2020,Brazil,BRA,"3, 5 or 7",,
2014,Bahamas,BHS,"3, 5 or 7",,
2016,Bahamas,BHS,"2, 4 or 6",,
2017,Bahamas,BHS,"2, 4 or 6",,
2018,Bahamas,BHS,"2, 4 or 6",,
2020,Bahamas,BHS,"3, 5 or 7",,
2016,Burundi,BDI,"3, 5 or 7",,
2014,Belgium,BEL,"2, 4 or 6",,
2015,Belgium,BEL,"2, 4 or 6",,
2016,Belgium,BEL,"2, 4 or 6",,
2017,Belgium,BEL,"2, 4 or 6",,
2018,Belgium,BEL,"2, 4 or 6",,
2019,Belgium,BEL,"2, 4 or 6",,
2020,Belgium,BEL,"2, 4 or 6",,
2014,Benin,BEN,More than 7,,
2015,Benin,BEN,More than 7,,
2016,Benin,BEN,More than 7,,
2017,Benin,BEN,More than 7,,
2018,Benin,BEN,More than 7,,
2019,Benin,BEN,More than 7,,
2020,Benin,BEN,More than 7,,
2014,Burkina Faso,BFA,"3, 5 or 7",,
2015,Burkina Faso,BFA,"3, 5 or 7",,
