year,country,iso,value,note,source
2019,Albania,ALB,0.141169,,INSTAT (Institute of Statistics)
2017,Saudi Arabia,SAU,28.6814,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,31.3119,,Communication and Information Technology Commission
2017,Austria,AUT,23.4751,,Statistics Austria
2018,Austria,AUT,35.3038,,Statistics Austria
2017,Belgium,BEL,27.821,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,28.7189,,Statistics Belgium (Statbel)
2020,Belgium,BEL,24.365,,Statistics Belgium (Statbel)
2018,Bahrain,BHR,8.29703,,Telecommunications Regulatory Authority (TRA)
2017,Bulgaria,BGR,3.24313,,National Statistical Institute
2018,Bulgaria,BGR,4.3775,,National Statistical Institute
2019,Bulgaria,BGR,5.12064,,National Statistical Institute
2019,Côte d'Ivoire,CIV,0.0335469,,ARTCI
2019,Cyprus,CYP,24.0477,,STATISTICAL SERVICE OF CYPRUS
2021,Germany,DEU,12.7414,,Statistisches Bundesamt (Destatis)
2017,Denmark,DNK,51.2656,,Statistics Denmark 
2018,Denmark,DNK,49.951,,Statistics Denmark 
2017,Spain,ESP,31.3904,,Instituto Nacional de Estadística (INE)
2019,Spain,ESP,31.6048,,Instituto Nacional de Estadística (INE)
2020,Spain,ESP,11.2045,,Instituto Nacional de Estadística (INE)
2017,Egypt,EGY,2.09669,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,2.94512,,Ministry of Communications and Information Technology
2019,Egypt,EGY,4.56195,,Ministry of Communications and Information Technology
2017,Estonia,EST,35.6822,,Statistics Estonia
2018,France,FRA,26.3287,,INSEE
2019,France,FRA,29.0141,,Insee
2018,"Hong Kong, China",HKG,15.8061,,Census and Statistics Department
2020,"Hong Kong, China",HKG,2.63089,,Census and Statistics Department
2017,Hungary,HUN,6.1419,,Hungarian Central Statistical Office
2018,Hungary,HUN,6.48646,,Hungarian Central Statistical Office 
2020,Hungary,HUN,8.69673,,Hungarian Central Statistical Office 
2017,Croatia,HRV,4.2453,,Croatian Bureau of Statistics
2018,Croatia,HRV,3.64291,,Croatian Bureau of Statistics
2019,Croatia,HRV,4.61705,,Croatian Bureau of Statistics
2020,Croatia,HRV,9.29397,,Croatian Bureau of Statistics
2020,Israel,ISR,11.302,,CENTRAL BUREAU OF STATISTICS
2017,Korea (Rep. of),KOR,17.9848,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,18.7107,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,21.2248,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,23.7933,,Ministriy of Sceience and ICT(MSIT)
2017,Lithuania,LTU,11.1458,,Statistics Lithuania
2019,Lithuania,LTU,21.8613,,Statistics Lithuania
2020,Lithuania,LTU,13.1026,,Statistics Lithuania
2017,Luxembourg,LUX,58.331,,Statec Luxembourg
2019,Latvia,LVA,17.413,,Central Statistical Bureau of Latvia
2018,"Macao, China",MAC,2.35145,,Statistics and Census Service
2017,Mexico,MEX,3.88145,,Instituto Nacional de Estadística y Geografía (INEGI)
2018,Mexico,MEX,4.59296,,Instituto Nacional de Estadística y Geografía (INEGI)
2019,Mexico,MEX,4.36694,,Instituto Nacional de Estadística y Geografía (INEGI)
2020,Mexico,MEX,2.73592,,Instituto Nacional de Estadística y Geografía (INEGI)
2018,Malta,MLT,29.5268,,National Statistics Office
2019,Malta,MLT,30.6365,,National Statistics Office
2017,Norway,NOR,54.1682,,Statistics Norway
2020,Norway,NOR,31.1659,,Statistics Norway
2021,Norway,NOR,34,,Statistics Norway
2018,Poland,POL,10.508,,Statistics Poland
2019,Poland,POL,10.8799,,Statistics Poland
2017,Portugal,PRT,18.3691,,Statistics Portugal
2018,Portugal,PRT,21.6398,,Statistics Portugal
2019,Portugal,PRT,21.3854,,Statistics Portugal
2020,Portugal,PRT,11.5199,,Statistics Portugal
2018,Qatar,QAT,8.18778,,Ministry Of Transport and Communications
2017,Russian Federation,RUS,5.02869,,Federal State Statistics Service (ROSSTAT)
2019,Russian Federation,RUS,7.09239,,Federal State Statistics Service (Rosstat) 
2020,Russian Federation,RUS,4.82573,,Federal State Statistics Service
2017,Sweden,SWE,47.2892,,Statistics Sweden (Statistiska centralbyrån )
2017,Switzerland,CHE,48.4948,,Office fédéral de la statistique
