year,country,iso,value,note,source
2020,Bahrain,BHR,41.1184,,Telecommunications Regulatory Authority (TRA)
2018,Brunei Darussalam,BRN,52.3646,,Authority for Info-communications Technology Industry of Brunei Darussalam
2020,Spain,ESP,66.231,,Instituto Nacional de Estadística (INE)
2019,Egypt,EGY,37.6895,,Ministry of Communications and Information Technology
2020,Egypt,EGY,44.6895,,Ministry of Communications and Information Technology
2019,"Hong Kong, China",HKG,45.2573,,Census and Statistics Department
2020,"Hong Kong, China",HKG,45.1539,,Census and Statistics Department
2020,Kuwait,KWT,55.9496,,Communication and Information Technology Regulatory Authority
2019,Lesotho,LSO,2.62326,,Bureau of Statistics
2020,Malta,MLT,74.4316,,National Statistics Office
2020,Morocco,MAR,18.5777,,Agence Nationale de Réglementation des Télécommunications
2020,Oman,OMN,57.0064,,"Ministry of Transport, Communications and Information Technology "
2020,Zimbabwe,ZWE,8.33508,,Zimbabwe National Statistics Agency (ZIMSTAT)
2018,Kazakhstan,KAZ,9.7899,,"Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan"
2019,Kazakhstan,KAZ,9.67608,,"Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan"
2020,Kazakhstan,KAZ,10.9824,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
