year,country,iso,value,note,source
2018,Afghanistan,AFG,by the second,,
2019,Afghanistan,AFG,by the minute,,
2020,Afghanistan,AFG,by the minute,,
2021,Afghanistan,AFG,by the minute,,
2017,South Africa,ZAF,by the second,,
2018,South Africa,ZAF,by the second,,
2019,South Africa,ZAF,by the second,,
2021,South Africa,ZAF,by the second,,
2018,Angola,AGO,by the second,,
2020,Angola,AGO,by the second,,
2021,Angola,AGO,by the second,,
2016,Albania,ALB,by the minute,,
2017,Albania,ALB,by the minute,,
2018,Albania,ALB,by the minute,,
2019,Albania,ALB,by the minute,,
2020,Albania,ALB,by the minute,,
2021,Albania,ALB,by the minute,,
2016,Algeria,DZA,by the minute,,
2017,Algeria,DZA,by the minute,,
2018,Algeria,DZA,by the minute,,
2021,Algeria,DZA,by the minute,,
2016,Andorra,AND,by the second,,
2017,Andorra,AND,by the second,,
2018,Andorra,AND,by the second,,
2021,Andorra,AND,Other,,
2016,Argentina,ARG,by the second,,
2017,Argentina,ARG,by the second,,
2018,Argentina,ARG,by the second,,
2019,Argentina,ARG,by the second,,
2020,Argentina,ARG,by the second,,
2021,Argentina,ARG,by the second,,
2016,Armenia,ARM,by the second,,
2017,Armenia,ARM,by the second,,
2018,Armenia,ARM,by the second,,
2019,Armenia,ARM,by the second,,
2020,Armenia,ARM,by the second,,
2021,Armenia,ARM,by the second,,
2016,Saudi Arabia,SAU,by the second,,
2017,Saudi Arabia,SAU,by the second,,
2018,Saudi Arabia,SAU,by the second,,
2019,Saudi Arabia,SAU,by the second,,
2020,Saudi Arabia,SAU,by the second,,
2021,Saudi Arabia,SAU,by the second,,
2016,Australia,AUS,by the minute,,
2017,Australia,AUS,by the minute,,
2018,Australia,AUS,by the minute,,
2019,Australia,AUS,by the minute,,
2020,Australia,AUS,Other,,
2021,Australia,AUS,Other,,
2016,Austria,AUT,by the minute,,
2017,Austria,AUT,by the minute,,
2018,Austria,AUT,by the minute,,
2019,Austria,AUT,by the minute,,
2020,Austria,AUT,by the minute,,
2021,Austria,AUT,by the minute,,
2016,Azerbaijan,AZE,by the minute,,
2017,Azerbaijan,AZE,by the minute,,
2018,Azerbaijan,AZE,by the minute,,
2019,Azerbaijan,AZE,by the minute,,
2020,Azerbaijan,AZE,by the minute,,
2017,Brazil,BRA,Other,,
2018,Brazil,BRA,Other,,
2019,Brazil,BRA,Other,,
2020,Brazil,BRA,Other,,
2021,Brazil,BRA,Other,,
2017,Bahamas,BHS,by the minute,,
2018,Bahamas,BHS,by the minute,,
2019,Bahamas,BHS,Other,,
2021,Bahamas,BHS,by the minute,,
2018,Burundi,BDI,by the second,,
2019,Burundi,BDI,by the second,,
2020,Burundi,BDI,by the second,,
2021,Burundi,BDI,by the minute,,
2016,Belgium,BEL,by the second,,
2017,Belgium,BEL,Other,,
2020,Belgium,BEL,Other,,
2021,Belgium,BEL,Other,,
2016,Benin,BEN,by the minute,,
2017,Benin,BEN,by the minute,,
2019,Benin,BEN,by the minute,,
2020,Benin,BEN,by the second,,
2021,Benin,BEN,by the second,,
2016,Burkina Faso,BFA,by the minute,,
2017,Burkina Faso,BFA,by the minute,,
2018,Burkina Faso,BFA,by the minute,,
2019,Burkina Faso,BFA,by the minute,,
2020,Burkina Faso,BFA,by the minute,,
2021,Burkina Faso,BFA,by the minute,,
2021,Bahrain,BHR,by the minute,,
2016,Belarus,BLR,by the minute,,
2017,Belarus,BLR,by the minute,,
2018,Belarus,BLR,by the minute,,
2020,Belarus,BLR,by the minute,,
2021,Belarus,BLR,by the minute,,
2018,Belize,BLZ,by the second,,
2016,Bolivia (Plurinational State of),BOL,by the minute,,
2017,Bolivia (Plurinational State of),BOL,by the minute,,
2020,Bolivia (Plurinational State of),BOL,by the second,,
2021,Bolivia (Plurinational State of),BOL,by the second,,
2016,Botswana,BWA,by the second,,
2017,Botswana,BWA,by the second,,
2019,Botswana,BWA,by the second,,
2020,Botswana,BWA,by the second,,
2021,Botswana,BWA,by the minute,,
