year,country,iso,value,note,source
2018,Afghanistan,AFG,Universal Service and Access obligations and/or related matters,,
2019,Afghanistan,AFG,Universal Service and Access obligations and/or related matters,,
2020,Afghanistan,AFG,Universal Service and Access obligations and/or related matters,,
2016,South Africa,ZAF,Technical decisions,,
2017,South Africa,ZAF,Technical decisions,,
2018,South Africa,ZAF,Administrative decisions,,
2019,South Africa,ZAF,Technical decisions,,
2018,Angola,AGO,Technical decisions,,
2020,Angola,AGO,Technical decisions,,
2016,Albania,ALB,Technical decisions,,
2017,Albania,ALB,Technical decisions,,
2018,Albania,ALB,Technical decisions,,
2019,Albania,ALB,Technical decisions,,
2016,Saudi Arabia,SAU,Other,,
2017,Saudi Arabia,SAU,Other,,
2018,Saudi Arabia,SAU,Other,,
2019,Saudi Arabia,SAU,Other,,
2020,Saudi Arabia,SAU,Other,,
2017,Australia,AUS,Administrative decisions,,
2018,Australia,AUS,Administrative decisions,,
2019,Australia,AUS,Administrative decisions,,
2020,Australia,AUS,Administrative decisions,,
2016,Brazil,BRA,Administrative decisions,,
2017,Brazil,BRA,Administrative decisions,,
2018,Brazil,BRA,Administrative decisions,,
2019,Brazil,BRA,Administrative decisions,,
2020,Brazil,BRA,Administrative decisions,,
2019,Bahamas,BHS,Universal Service and Access obligations and/or related matters,,
2020,Bahamas,BHS,Universal Service and Access obligations and/or related matters,,
2018,Burundi,BDI,Administrative decisions,,
2019,Burundi,BDI,Administrative decisions,,
2020,Burundi,BDI,Administrative decisions,,
2016,Benin,BEN,Technical decisions,,
2017,Benin,BEN,Technical decisions,,
2018,Benin,BEN,Technical decisions,,
2019,Benin,BEN,Technical decisions,,
2020,Benin,BEN,Technical decisions,,
2017,Burkina Faso,BFA,Other,,
2018,Burkina Faso,BFA,Other,,
2019,Burkina Faso,BFA,Other,,
2018,Bangladesh,BGD,Tariffs/ Pricing,,
2020,Bangladesh,BGD,Tariffs/ Pricing,,
2018,Belize,BLZ,Other,,
2019,Belize,BLZ,Other,,
2019,Bolivia (Plurinational State of),BOL,Technical decisions,,
2018,Brunei Darussalam,BRN,Administrative decisions,,
2019,Brunei Darussalam,BRN,Administrative decisions,,
2016,Bhutan,BTN,Technical decisions,,
2020,Bhutan,BTN,Other,,
2019,Central African Rep.,CAF,Technical decisions,,
2017,Cambodia,KHM,Technical decisions,,
2018,Cambodia,KHM,Frequency allocations,,
2019,Cambodia,KHM,Frequency allocations,,
2020,Cambodia,KHM,Frequency allocations,,
2018,Colombia,COL,Technical decisions,,
2019,Colombia,COL,Technical decisions,,
2020,Colombia,COL,Other,,
2019,Sri Lanka,LKA,Tariffs/ Pricing,,
2020,Sri Lanka,LKA,Tariffs/ Pricing,,
2019,Cameroon,CMR,Technical decisions,,
2020,Cameroon,CMR,Technical decisions,,
2016,Comoros,COM,Administrative decisions,,
2018,Comoros,COM,Administrative decisions,,
2019,Comoros,COM,Administrative decisions,,
2020,Comoros,COM,Administrative decisions,,
2016,Costa Rica,CRI,Technical decisions,,
2017,Costa Rica,CRI,Technical decisions,,
2018,Costa Rica,CRI,Technical decisions,,
2019,Costa Rica,CRI,Other,,
2020,Costa Rica,CRI,Other,,
2016,Dominican Rep.,DOM,Technical decisions,,
2017,Dominican Rep.,DOM,Technical decisions,,
2018,Dominican Rep.,DOM,Frequency allocations,,
2019,Dominican Rep.,DOM,Frequency allocations,,
2020,Dominican Rep.,DOM,Frequency allocations,,
2016,Spain,ESP,Other,,
2017,Spain,ESP,Other,,
2018,Spain,ESP,Other,,
2019,Spain,ESP,Administrative decisions,,
2020,Spain,ESP,Administrative decisions,,
2018,Ecuador,ECU,Technical decisions,,
2019,Ecuador,ECU,Technical decisions,,
2020,Ecuador,ECU,Technical decisions,,
2019,Estonia,EST,Technical decisions,,
2020,Estonia,EST,Technical decisions,,
2016,France,FRA,Technical decisions,,
2017,France,FRA,Technical decisions,,
2018,France,FRA,Technical decisions,,
2019,France,FRA,Technical decisions,,
2020,France,FRA,Technical decisions,,
2016,Finland,FIN,Frequency allocations,,
2017,Finland,FIN,Frequency allocations,,
2018,Finland,FIN,Frequency allocations,,
2019,Finland,FIN,Frequency allocations,,
2020,Finland,FIN,Frequency allocations,,
2019,Micronesia,FSM,Tariffs/ Pricing,,
2020,Micronesia,FSM,Tariffs/ Pricing,,
2017,Gabon,GAB,Technical decisions,,
2018,Gabon,GAB,Technical decisions,,
2019,Gabon,GAB,Technical decisions,,
2020,Gabon,GAB,Technical decisions,,
2019,Ghana,GHA,Other,,
2020,Ghana,GHA,Other,,
2016,Equatorial Guinea,GNQ,Technical decisions,,
2018,Equatorial Guinea,GNQ,Technical decisions,,
2019,Equatorial Guinea,GNQ,Technical decisions,,
2020,Equatorial Guinea,GNQ,Technical decisions,,
2020,Grenada,GRD,Technical decisions,,
2018,Guatemala,GTM,Administrative decisions,,
2019,Guatemala,GTM,Administrative decisions,,
2020,Guatemala,GTM,Technical decisions,,
2017,Guinea,GIN,Universal Service and Access obligations and/or related matters,,
2018,Guinea,GIN,Universal Service and Access obligations and/or related matters,,
2018,Honduras,HND,Technical decisions,,
2019,Honduras,HND,Technical decisions,,
2020,Honduras,HND,Technical decisions,,
2018,Haiti,HTI,Administrative decisions,,
2019,Haiti,HTI,Technical decisions,,
2020,Haiti,HTI,Technical decisions,,
2019,India,IND,Technical decisions,,
2020,India,IND,Other,,
2016,Indonesia,IDN,Frequency allocations,,
2017,Indonesia,IDN,Frequency allocations,,
2018,Indonesia,IDN,Frequency allocations,,
2020,Indonesia,IDN,Universal Service and Access obligations and/or related matters,,
2016,Ireland,IRL,Universal Service and Access obligations and/or related matters,,
2016,Iran (Islamic Republic of),IRN,Administrative decisions,,
2017,Iran (Islamic Republic of),IRN,Administrative decisions,,
2018,Iran (Islamic Republic of),IRN,Administrative decisions,,
2019,Iran (Islamic Republic of),IRN,Administrative decisions,,
2020,Iran (Islamic Republic of),IRN,Administrative decisions,,
2019,Kenya,KEN,Other,,
2020,Kenya,KEN,Other,,
2016,Kuwait,KWT,Frequency allocations,,
2017,Kuwait,KWT,Frequency allocations,,
2018,Kuwait,KWT,Other,,
2019,Kuwait,KWT,Other,,
2016,Saint Lucia,LCA,Technical decisions,,
2017,Liechtenstein,LIE,Universal Service and Access obligations and/or related matters,,
2018,Liechtenstein,LIE,Universal Service and Access obligations and/or related matters,,
2019,Liechtenstein,LIE,Universal Service and Access obligations and/or related matters,,
2020,Liechtenstein,LIE,Other,,
2019,Mauritius,MUS,Technical decisions,,
2020,Mauritius,MUS,Technical decisions,,
2018,Madagascar,MDG,Other,,
2019,Madagascar,MDG,Other,,
2020,Madagascar,MDG,Other,,
2016,Mexico,MEX,Technical decisions,,
2017,Mexico,MEX,Tariffs/ Pricing,,
2018,Mexico,MEX,Technical decisions,,
2019,Mexico,MEX,Technical decisions,,
2020,Mexico,MEX,Technical decisions,,
2016,Malaysia,MYS,Technical decisions,,
2018,Malaysia,MYS,Technical decisions,,
2019,Malaysia,MYS,Technical decisions,,
2020,Malaysia,MYS,Technical decisions,,
2019,Mongolia,MNG,Technical decisions,,
2020,Mongolia,MNG,Technical decisions,,
2017,Morocco,MAR,Other,,
2018,Morocco,MAR,Other,,
2019,Morocco,MAR,Other,,
2020,Morocco,MAR,Other,,
2016,Malawi,MWI,Administrative decisions,,
2018,Malawi,MWI,Other,,
2019,Malawi,MWI,Other,,
2020,Malawi,MWI,Other,,
2018,Niger,NER,Technical decisions,,
2019,Niger,NER,Technical decisions,,
2020,Niger,NER,Technical decisions,,
2020,Nigeria,NGA,Administrative decisions,,
2016,Namibia,NAM,Other,,
2018,Namibia,NAM,Universal Service and Access obligations and/or related matters,,
2019,Namibia,NAM,Technical decisions,,
2020,Namibia,NAM,Technical decisions,,
2018,New Zealand,NZL,Other,,
2019,New Zealand,NZL,Other,,
2020,New Zealand,NZL,Other,,
2017,Oman,OMN,Universal Service and Access obligations and/or related matters,,
2018,Oman,OMN,Universal Service and Access obligations and/or related matters,,
