year,country,iso,value,note,source
2016,Saudi Arabia,SAU,0.0815008,,CITC
2017,Saudi Arabia,SAU,52.81,,Communication and Information Technology Commission (CITC)
2010,Austria,AUT,17.6595,,Eurostat
2017,Azerbaijan,AZE,4.10798,,State Statistical Committee
2018,Azerbaijan,AZE,4.12693,,State Statistical Committee
2019,Azerbaijan,AZE,4.17443,,State Statistical Committee
2020,Azerbaijan,AZE,4.27288,,State Statistical Committee
2010,Belgium,BEL,1.62508,,Eurostat
2015,Bahrain,BHR,46.7392,,Telecommunications Regulatory Authority (TRA) Bahrain
2010,Bulgaria,BGR,0.271018,,Eurostat
2018,Cabo Verde,CPV,9.15319,,INSTITUTO NACIONAL DE ESTATISTICAS
2019,Cabo Verde,CPV,6.77189,,INSTITUTO NACIONAL DE ESTATISTICA
2019,Côte d'Ivoire,CIV,0.59004,,ARTCI
2010,Germany,DEU,6.48865,,Eurostat
2010,Denmark,DNK,7.40874,,Eurostat
2016,Spain,ESP,5.38599,,Instituto Nacional de Estadística (INE)
2017,Spain,ESP,6.29377,,Instituto Nacional de Estadística (INE)
2015,Egypt,EGY,1.1726,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,0.685931,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,0.950181,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,1.3417,,Ministry of Communications and Information Technology
2019,Egypt,EGY,46.9349,,Ministry of Communications and Information Technology
2020,Egypt,EGY,1.04401,,Ministry of Communications and Information Technology
2010,Finland,FIN,23.9949,,Eurostat
2015,"Hong Kong, China",HKG,0.193276,,Census and Statistics Department
2016,"Hong Kong, China",HKG,0.965528,,Census and Statistics Department
2017,"Hong Kong, China",HKG,0.320663,,Census and Statistics Department
2018,"Hong Kong, China",HKG,0.776302,,Census and Statistics Department
2019,"Hong Kong, China",HKG,0.102681,,Census and Statistics Department
2020,"Hong Kong, China",HKG,0.38509,,Census and Statistics Department
