year,country,iso,value,note,source
2017,Saudi Arabia,SAU,9.97701,,Communication and Information Technology Commission (CITC)
2017,Belgium,BEL,5.74746,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,12.9067,,Statistics Belgium (Statbel)
2020,Belgium,BEL,9.97254,,Statistics Belgium (Statbel)
2018,Bahrain,BHR,1.29514,,Telecommunications Regulatory Authority (TRA)
2020,Bulgaria,BGR,0.848929,,National Statistical Institute
2019,Côte d'Ivoire,CIV,0.144263,,ARTCI
2020,Cyprus,CYP,1.17024,,Statistical Service of Cyprus
2019,Germany,DEU,22.6744,,Statistisches Bundesamt (Destatis)
2021,Germany,DEU,8.1903,,Statistisches Bundesamt (Destatis)
2020,Denmark,DNK,20.0359,,Statistics Denmark
2021,Denmark,DNK,20.0814,,Statistics Denmark
2017,Spain,ESP,6.87027,,Instituto Nacional de Estadística (INE)
2019,Spain,ESP,7.1031,,Instituto Nacional de Estadística (INE)
2020,Spain,ESP,18.6089,,Instituto Nacional de Estadística (INE)
2017,Egypt,EGY,0.0283768,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,0.159315,,Ministry of Communications and Information Technology
2019,Egypt,EGY,1.27094,,Ministry of Communications and Information Technology
2017,Estonia,EST,13.3089,,Statistics Estonia
2018,France,FRA,4.18957,,INSEE
2019,France,FRA,4.00332,,Insee
2018,"Hong Kong, China",HKG,1.73871,,Census and Statistics Department
2020,"Hong Kong, China",HKG,3.28861,,Census and Statistics Department
2018,Hungary,HUN,3.37798,,Hungarian Central Statistical Office 
2017,Croatia,HRV,3.02252,,Croatian Bureau of Statistics
2018,Croatia,HRV,2.39213,,Croatian Bureau of Statistics
2019,Croatia,HRV,2.83517,,Croatian Bureau of Statistics
2020,Croatia,HRV,3.51744,,Croatian Bureau of Statistics
2020,Israel,ISR,8.58945,,CENTRAL BUREAU OF STATISTICS
2017,Korea (Rep. of),KOR,2.5358,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,3.39421,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,4.1669,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,3.94337,,Ministriy of Sceience and ICT(MSIT)
2020,Lithuania,LTU,2.52398,,Statistics Lithuania
2017,Mexico,MEX,2.62117,,Instituto Nacional de Estadística y Geografía (INEGI)
2018,Mexico,MEX,2.71672,,Instituto Nacional de Estadística y Geografía (INEGI)
2019,Mexico,MEX,3.58615,,Instituto Nacional de Estadística y Geografía (INEGI)
2020,Mexico,MEX,3.22852,,Instituto Nacional de Estadística y Geografía (INEGI)
2017,Malta,MLT,12.6308,,National Statistics Office
2018,Malta,MLT,14.6792,,National Statistics Office
2019,Malta,MLT,14.9073,,National Statistics Office
2021,Norway,NOR,27,,Statistics Norway
2019,Portugal,PRT,5.63218,,Statistics Portugal
2020,Portugal,PRT,7.56469,,Statistics Portugal
2018,Qatar,QAT,2.27363,,Ministry Of Transport and Communications
2020,Romania,ROU,1.37066,,National Institute of Statistics
2017,Russian Federation,RUS,2.15835,,Federal State Statistics Service (ROSSTAT)
2019,Russian Federation,RUS,1.96376,,Federal State Statistics Service (Rosstat) 
2020,Russian Federation,RUS,2.1324,,Federal State Statistics Service
2017,Switzerland,CHE,29.6688,,Office fédéral de la statistique
2019,Switzerland,CHE,32.9691,,Office fédéral de la statistique
2020,Slovenia,SVN,6.72974,,Statistical Office of the Republic of Slovenia 
2020,Czech Republic,CZE,6.19689,,Czech Statistical Office
2019,Thailand,THA,0.477433,,National Statistical Office of Thailand
2020,Thailand,THA,0.909611,,National Statistical Office of Thailand
2021,Turkey,TUR,5.85078,,Turkish Statistical Institute (TurkStat)
2020,United Arab Emirates,ARE,24.6356,,Telecommunications & Digital Gevernment Regulatory Authority
2020,Serbia,SRB,0.0727115,,Statistical office of the Republic of Serbia
2020,Zimbabwe,ZWE,0.226777,,Zimbabwe National Statistics Agency (ZIMSTAT)
2020,Bosnia and Herzegovina,BIH,1.00917,,Agency for statistics of Bosnia and Herzegovina
2017,Georgia,GEO,0.392168,,Geostat
2018,Georgia,GEO,0.212247,,National Statistics Office of Georgia - GEOSTAT
2019,Georgia,GEO,0.255713,,National Statistics Office of Georgia - Geostat
2020,Georgia,GEO,0.43355,,National Statistics Office of Georgia - Geostat
2018,Kazakhstan,KAZ,1.51364,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2019,Kazakhstan,KAZ,1.16467,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2020,Kazakhstan,KAZ,1.8579,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
2018,North Macedonia,MKD,0.823627,,State Statistical Office
2019,Palestine,WBG,0.162636,,Palestinian Central Bureau of Statistics
2020,Montenegro,MNE,0.6619,,Statistical Office of Montenegro
