year,country,iso,value,note,source
2014,South Africa,ZAF,Public-private partnerships (PPPs),,
2015,South Africa,ZAF,Public-private partnerships (PPPs),,
2016,South Africa,ZAF,Public-private partnerships (PPPs),,
2017,South Africa,ZAF,Public-private partnerships (PPPs),,
2018,South Africa,ZAF,Public-private partnerships (PPPs),,
2019,South Africa,ZAF,Public-private partnerships (PPPs),,
2020,South Africa,ZAF,Public-private partnerships (PPPs),,
2014,Albania,ALB,Universal service fund,,
2015,Albania,ALB,Government grants of other direct financial subsidies,,
2016,Albania,ALB,Government grants of other direct financial subsidies,,
2017,Albania,ALB,Government grants of other direct financial subsidies,,
2018,Albania,ALB,Government grants of other direct financial subsidies,,
2019,Albania,ALB,Government grants of other direct financial subsidies,,
2020,Albania,ALB,Government grants of other direct financial subsidies,,
2010,Andorra,AND,"Other, please specify",,
2011,Andorra,AND,"Other, please specify",,
2012,Andorra,AND,"Other, please specify",,
2016,Andorra,AND,"Other, please specify",,
2019,Argentina,ARG,Universal service fund,,
2020,Argentina,ARG,Universal service fund,,
2010,Saudi Arabia,SAU,Universal service fund,,
2012,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2013,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2014,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2015,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2016,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2017,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2018,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2019,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2020,Saudi Arabia,SAU,Public-private partnerships (PPPs),,
2012,Antigua and Barbuda,ATG,Public-private partnerships (PPPs),,
2013,Antigua and Barbuda,ATG,Public-private partnerships (PPPs),,
2012,Australia,AUS,"Other, please specify",,
2013,Australia,AUS,"Other, please specify",,
2014,Australia,AUS,"Other, please specify",,
2015,Australia,AUS,"Other, please specify",,
2017,Australia,AUS,"Other, please specify",,
2018,Australia,AUS,"Other, please specify",,
2019,Australia,AUS,"Other, please specify",,
2020,Australia,AUS,"Other, please specify",,
2010,Austria,AUT,Dedicated broadband development fund,,
2012,Austria,AUT,Dedicated broadband development fund,,
2013,Austria,AUT,Dedicated broadband development fund,,
2014,Austria,AUT,Dedicated broadband development fund,,
2016,Austria,AUT,Dedicated broadband development fund,,
2017,Austria,AUT,Dedicated broadband development fund,,
2018,Austria,AUT,Dedicated broadband development fund,,
2019,Austria,AUT,Dedicated broadband development fund,,
2015,Azerbaijan,AZE,Dedicated broadband development fund,,
2016,Azerbaijan,AZE,Dedicated broadband development fund,,
2017,Azerbaijan,AZE,Dedicated broadband development fund,,
2018,Azerbaijan,AZE,Government grants of other direct financial subsidies,,
2019,Azerbaijan,AZE,Government grants of other direct financial subsidies,,
2020,Azerbaijan,AZE,Government grants of other direct financial subsidies,,
2010,Brazil,BRA,"Other, please specify",,
2012,Brazil,BRA,Government grants of other direct financial subsidies,,
2013,Brazil,BRA,Government grants of other direct financial subsidies,,
2014,Brazil,BRA,Government grants of other direct financial subsidies,,
2015,Brazil,BRA,Government grants of other direct financial subsidies,,
