year,country,iso,value,note,source
2018,Afghanistan,AFG,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2019,Afghanistan,AFG,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2020,Afghanistan,AFG,None of the above,,
2016,South Africa,ZAF,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2017,South Africa,ZAF,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2018,South Africa,ZAF,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2019,South Africa,ZAF,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2020,South Africa,ZAF,Sector minister,,
2018,Angola,AGO,Head of Government/ Government,,
2016,Albania,ALB,Parliament,,
2017,Albania,ALB,Parliament,,
2018,Albania,ALB,Parliament,,
2019,Albania,ALB,Parliament,,
2020,Albania,ALB,Parliament,,
2016,Algeria,DZA,Law,,
2017,Algeria,DZA,Law,,
2018,Algeria,DZA,Law,,
2019,Algeria,DZA,Law,,
2020,Algeria,DZA,Law,,
2017,Argentina,ARG,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2018,Argentina,ARG,Sector minister,,
2019,Argentina,ARG,Sector minister,,
2020,Argentina,ARG,Sector minister,,
2016,Armenia,ARM,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2018,Armenia,ARM,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2019,Armenia,ARM,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2020,Armenia,ARM,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2016,Saudi Arabia,SAU,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2017,Saudi Arabia,SAU,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2018,Saudi Arabia,SAU,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2019,Saudi Arabia,SAU,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2020,Saudi Arabia,SAU,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2017,Australia,AUS,Parliament,,
2018,Australia,AUS,Parliament,,
2019,Australia,AUS,Parliament,,
2020,Australia,AUS,Parliament,,
2016,Austria,AUT,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
2017,Austria,AUT,Board of the Regulatory Authority/ CEO/ Head of the Regulatory Authority,,
