year,country,iso,value,note,source
2018,Afghanistan,AFG,ICT/Electronic communications law,,
2019,Afghanistan,AFG,ICT/Electronic communications law,,
2020,Afghanistan,AFG,Other,,
2017,South Africa,ZAF,ICT/Electronic communications law,,
2018,South Africa,ZAF,ICT/Electronic communications law,,
2019,South Africa,ZAF,ICT/Electronic communications law,,
2020,South Africa,ZAF,ICT/Electronic communications law,,
2020,Angola,AGO,ICT/Electronic communications law,,
2017,Albania,ALB,ICT/Electronic communications law,,
2018,Albania,ALB,ICT/Electronic communications law,,
2019,Albania,ALB,ICT/Electronic communications law,,
2020,Albania,ALB,ICT/Electronic communications law,,
2017,Algeria,DZA,Other,,
2018,Algeria,DZA,Other,,
2019,Algeria,DZA,Other,,
2020,Algeria,DZA,ICT/Electronic communications law,,
2018,Argentina,ARG,General competition/anti-trust law,,
2019,Argentina,ARG,General competition/anti-trust law,,
2020,Argentina,ARG,ICT/Electronic communications law,,
2018,Armenia,ARM,General competition/anti-trust law,,
2019,Armenia,ARM,ICT/Electronic communications law,,
2020,Armenia,ARM,ICT/Electronic communications law,,
2017,Saudi Arabia,SAU,General competition/anti-trust law,,
2018,Saudi Arabia,SAU,General competition/anti-trust law,,
2019,Saudi Arabia,SAU,General competition/anti-trust law,,
2020,Saudi Arabia,SAU,General competition/anti-trust law,,
2017,Australia,AUS,General competition/anti-trust law,,
2018,Australia,AUS,General competition/anti-trust law,,
2019,Australia,AUS,General competition/anti-trust law,,
2020,Australia,AUS,General competition/anti-trust law,,
2017,Austria,AUT,ICT/Electronic communications law,,
2018,Austria,AUT,ICT/Electronic communications law,,
2019,Austria,AUT,ICT/Electronic communications law,,
2018,Azerbaijan,AZE,ICT/Electronic communications law,,
2019,Azerbaijan,AZE,ICT/Electronic communications law,,
2020,Azerbaijan,AZE,ICT/Electronic communications law,,
2017,Brazil,BRA,Other,,
2018,Brazil,BRA,Other,,
2019,Brazil,BRA,Other,,
2020,Brazil,BRA,General competition/anti-trust law,,
2017,Bahamas,BHS,ICT/Electronic communications law,,
2018,Bahamas,BHS,ICT/Electronic communications law,,
2019,Bahamas,BHS,ICT/Electronic communications law,,
2020,Bahamas,BHS,ICT/Electronic communications law,,
2017,Belgium,BEL,ICT/Electronic communications law,,
2018,Belgium,BEL,ICT/Electronic communications law,,
2019,Belgium,BEL,ICT/Electronic communications law,,
2020,Belgium,BEL,ICT/Electronic communications law,,
2018,Benin,BEN,ICT/Electronic communications law,,
2019,Benin,BEN,ICT/Electronic communications law,,
2020,Benin,BEN,ICT/Electronic communications law,,
2017,Burkina Faso,BFA,ICT/Electronic communications law,,
2018,Burkina Faso,BFA,ICT/Electronic communications law,,
2019,Burkina Faso,BFA,ICT/Electronic communications law,,
2018,Bangladesh,BGD,Other,,
2020,Bangladesh,BGD,ICT/Electronic communications law,,
2019,Bahrain,BHR,Other,,
2019,Belarus,BLR,General competition/anti-trust law,,
2020,Belarus,BLR,General competition/anti-trust law,,
2019,Bolivia (Plurinational State of),BOL,Other,,
2019,Botswana,BWA,General competition/anti-trust law,,
2020,Botswana,BWA,General competition/anti-trust law,,
2017,Myanmar,MMR,Other,,
2018,Myanmar,MMR,General competition/anti-trust law,,
2019,Myanmar,MMR,Other,,
2018,Brunei Darussalam,BRN,General competition/anti-trust law,,
2019,Brunei Darussalam,BRN,General competition/anti-trust law,,
2018,Bulgaria,BGR,ICT/Electronic communications law,,
2019,Bulgaria,BGR,ICT/Electronic communications law,,
2020,Bulgaria,BGR,ICT/Electronic communications law,,
2019,Central African Rep.,CAF,ICT/Electronic communications law,,
2020,Cambodia,KHM,General competition/anti-trust law,,
2018,Chile,CHL,General competition/anti-trust law,,
2019,Chile,CHL,General competition/anti-trust law,,
2020,Chile,CHL,General competition/anti-trust law,,
2018,China,CHN,General competition/anti-trust law,,
2019,China,CHN,ICT/Electronic communications law,,
2020,China,CHN,General competition/anti-trust law,,
2018,Colombia,COL,Other,,
2019,Colombia,COL,Other,,
2020,Colombia,COL,Other,,
2019,Sri Lanka,LKA,ICT/Electronic communications law,,
2020,Sri Lanka,LKA,ICT/Electronic communications law,,
2019,Cameroon,CMR,ICT competition law,,
2020,Cameroon,CMR,ICT competition law,,
2017,Congo (Rep. of the),COG,ICT/Electronic communications law,,
2018,Congo (Rep. of the),COG,ICT/Electronic communications law,,
2019,Congo (Rep. of the),COG,ICT/Electronic communications law,,
2020,Congo (Rep. of the),COG,ICT/Electronic communications law,,
2018,Comoros,COM,Other,,
2019,Comoros,COM,Other,,
2020,Comoros,COM,Other,,
2019,Cabo Verde,CPV,ICT/Electronic communications law,,
2020,Cabo Verde,CPV,ICT/Electronic communications law,,
2020,Côte d'Ivoire,CIV,ICT/Electronic communications law,,
2017,Costa Rica,CRI,Other,,
2018,Costa Rica,CRI,Other,,
2019,Costa Rica,CRI,General competition/anti-trust law,,
2020,Costa Rica,CRI,General competition/anti-trust law,,
2017,Cyprus,CYP,Other,,
2018,Cyprus,CYP,ICT/Electronic communications law,,
2019,Cyprus,CYP,ICT/Electronic communications law,,
2020,Cyprus,CYP,ICT/Electronic communications law,,
2018,Germany,DEU,ICT/Electronic communications law,,
2019,Germany,DEU,ICT/Electronic communications law,,
2020,Germany,DEU,ICT/Electronic communications law,,
2019,Denmark,DNK,ICT/Electronic communications law,,
2017,Dominican Rep.,DOM,Other,,
2018,Dominican Rep.,DOM,ICT/Electronic communications law,,
2019,Dominican Rep.,DOM,ICT/Electronic communications law,,
2020,Dominican Rep.,DOM,ICT/Electronic communications law,,
2017,Spain,ESP,ICT/Electronic communications law,,
2018,Spain,ESP,ICT/Electronic communications law,,
2019,Spain,ESP,ICT/Electronic communications law,,
2020,Spain,ESP,ICT/Electronic communications law,,
2018,Egypt,EGY,ICT/Electronic communications law,,
2019,Egypt,EGY,ICT/Electronic communications law,,
2020,Egypt,EGY,ICT/Electronic communications law,,
2018,Ecuador,ECU,ICT/Electronic communications law,,
2019,Ecuador,ECU,ICT/Electronic communications law,,
2020,Ecuador,ECU,ICT/Electronic communications law,,
2017,Estonia,EST,ICT/Electronic communications law,,
2018,Estonia,EST,ICT/Electronic communications law,,
2019,Estonia,EST,ICT/Electronic communications law,,
2020,Estonia,EST,ICT/Electronic communications law,,
2017,France,FRA,ICT/Electronic communications law,,
2018,France,FRA,ICT/Electronic communications law,,
2019,France,FRA,ICT/Electronic communications law,,
2020,France,FRA,ICT/Electronic communications law,,
2017,Finland,FIN,ICT/Electronic communications law,,
2018,Finland,FIN,ICT/Electronic communications law,,
2019,Finland,FIN,ICT/Electronic communications law,,
2020,Finland,FIN,ICT/Electronic communications law,,
2019,Micronesia,FSM,ICT competition law,,
2020,Micronesia,FSM,ICT competition law,,
