year,country,iso,value,note,source
2019,Afghanistan,AFG,Voice,,
2020,Afghanistan,AFG,Voice,,
2021,Afghanistan,AFG,Voice,,
2015,South Africa,ZAF,Voice,,
2017,South Africa,ZAF,Voice,,
2018,South Africa,ZAF,Voice,,
2019,South Africa,ZAF,Voice,,
2021,South Africa,ZAF,Voice,,
2018,Angola,AGO,Voice,,
2020,Angola,AGO,Voice,,
2021,Angola,AGO,Voice,,
2018,Albania,ALB,Voice,,
2019,Albania,ALB,Voice,,
2020,Albania,ALB,Voice,,
2021,Albania,ALB,Voice,,
2016,Algeria,DZA,Other,,
2017,Algeria,DZA,Voice,,
2018,Algeria,DZA,Voice,,
2021,Algeria,DZA,Other,,
2016,Argentina,ARG,Voice,Si. entendiendo que la pregunta refiere a precios al por menor.,
2017,Argentina,ARG,Voice,,
2016,Armenia,ARM,Voice,,
2017,Armenia,ARM,Voice,,
2018,Armenia,ARM,Voice,,
2019,Armenia,ARM,Voice,,
2020,Armenia,ARM,SMS,,
2021,Armenia,ARM,Voice,,
2015,Saudi Arabia,SAU,Other,,
2016,Saudi Arabia,SAU,Other,,
2017,Saudi Arabia,SAU,Other,,
2015,Austria,AUT,Voice,,
2016,Austria,AUT,Voice,,
2018,Austria,AUT,Voice,,
2019,Austria,AUT,Voice,,
2021,Austria,AUT,Voice,,
2015,Azerbaijan,AZE,Voice,,
2016,Azerbaijan,AZE,Packages,,
2017,Azerbaijan,AZE,Voice,,
2018,Azerbaijan,AZE,Voice,,
2019,Azerbaijan,AZE,Voice,,
2020,Azerbaijan,AZE,Voice,,
2017,Bahamas,BHS,Other,,
2018,Bahamas,BHS,Other,,
2019,Bahamas,BHS,Other,,
2018,Burundi,BDI,Voice,,
2019,Burundi,BDI,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2020,Burundi,BDI,Voice,,
2021,Burundi,BDI,IOTs,,
2015,Belgium,BEL,Voice,,
2016,Belgium,BEL,Voice,,
2016,Benin,BEN,Voice,,
2017,Benin,BEN,Voice,,
2019,Benin,BEN,Voice,,
2020,Benin,BEN,Voice,,
2017,Burkina Faso,BFA,Voice,,
2021,Bahrain,BHR,Voice,,
2018,Belize,BLZ,Voice,,
2016,Bolivia (Plurinational State of),BOL,Voice,,
2017,Bolivia (Plurinational State of),BOL,SMS,,
2018,Bolivia (Plurinational State of),BOL,Voice,,
2015,Botswana,BWA,Voice,collected tariffs data on roaming is for the regional group(SADC),
2016,Botswana,BWA,Voice,but data is only for SADC countries for harmonization purposes in the region ,
2017,Botswana,BWA,Voice,,
2019,Botswana,BWA,Voice,,
2020,Botswana,BWA,Voice,,
2021,Botswana,BWA,Voice,,
2015,Brunei Darussalam,BRN,IOTs,,
2017,Brunei Darussalam,BRN,Other,no data collected.,
2018,Brunei Darussalam,BRN,Other,,
2019,Brunei Darussalam,BRN,Other,,
2020,Brunei Darussalam,BRN,Voice,,
2021,Brunei Darussalam,BRN,Voice,,
2015,Bulgaria,BGR,Voice,,
2016,Bulgaria,BGR,Voice,,
2017,Bulgaria,BGR,Voice,,
2018,Bulgaria,BGR,Voice,,
2019,Bulgaria,BGR,Voice,,
2020,Bulgaria,BGR,Voice,,
2021,Bulgaria,BGR,Voice,,
2015,Canada,CAN,Voice,,
2016,Canada,CAN,Voice,,
2017,Canada,CAN,Voice,,
2017,Cambodia,KHM,Other,,
2018,Cambodia,KHM,Other,,
2019,Cambodia,KHM,Other,,
2020,Cambodia,KHM,Other,,
2021,Cambodia,KHM,Other,,
2017,Chile,CHL,Voice,,
2018,Chile,CHL,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2019,Chile,CHL,Voice,,
2020,Chile,CHL,Voice,,
2015,China,CHN,Voice,,
2016,China,CHN,Voice,,
2017,China,CHN,Voice,,
2021,China,CHN,Voice,,
2015,Colombia,COL,Voice,"Se entiende tarifas ""AL POR MAYOR"", como las tarifas que se cobran por los paquetes de consumo, no las tarifas por volumen que se cobran a clientes corporativos.",
2016,Colombia,COL,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2017,Colombia,COL,"Roaming Overhead Costs (Agreements, testing etc…)",,
2018,Colombia,COL,Packages,,
2019,Colombia,COL,Voice,,
2020,Colombia,COL,Voice,,
2021,Colombia,COL,Voice,,
2020,Sri Lanka,LKA,Other,,
2021,Sri Lanka,LKA,Other,,
2017,Cameroon,CMR,Voice,,
2018,Cameroon,CMR,Voice,,
2021,Cameroon,CMR,Voice,,
2017,Congo (Rep. of the),COG,Voice,,
2018,Congo (Rep. of the),COG,Voice,,
2019,Congo (Rep. of the),COG,Voice,,
2021,Congo (Rep. of the),COG,Voice,,
2021,Cabo Verde,CPV,Voice,,
2015,Cyprus,CYP,Voice,,
2016,Cyprus,CYP,Voice,,
2017,Cyprus,CYP,Voice,,
2018,Cyprus,CYP,Voice,,
2019,Cyprus,CYP,Voice,,
2020,Cyprus,CYP,Voice,,
2021,Cyprus,CYP,Voice,,
2015,Germany,DEU,Voice,,
2016,Germany,DEU,Voice,,
2017,Germany,DEU,Voice,,
2018,Germany,DEU,Voice,,
2019,Germany,DEU,Voice,,
2020,Germany,DEU,Voice,,
2021,Germany,DEU,Voice,,
2018,Djibouti,DJI,IOTs,,
2017,Spain,ESP,Voice,,
2018,Spain,ESP,Voice,,
2019,Spain,ESP,SMS,,
2020,Spain,ESP,Voice,,
2021,Spain,ESP,Voice,,
2020,Egypt,EGY,Voice,,
2021,Egypt,EGY,Voice,,
2019,Ecuador,ECU,Other,,
2016,Estonia,EST,Voice,,
2017,Estonia,EST,Voice,,
2020,Estonia,EST,Voice,,
2021,Estonia,EST,Voice,,
2016,France,FRA,Voice,,
2017,France,FRA,Voice,,
2018,France,FRA,Voice,,
2019,France,FRA,Voice,,
2020,France,FRA,Voice,,
2021,France,FRA,Voice,,
2021,Fiji,FJI,Other,,
2017,Finland,FIN,Voice,,
2018,Finland,FIN,Voice,,
2019,Finland,FIN,Voice,,
2021,Finland,FIN,Voice,,
2018,United Kingdom,GBR,Voice,,
2021,Ghana,GHA,Voice,,
2016,Gambia,GMB,Other,,
2017,Gambia,GMB,Other,,
2018,Gambia,GMB,Other,,
2020,Gambia,GMB,Voice,,
2021,Gambia,GMB,Voice,,
2017,Equatorial Guinea,GNQ,Voice,,
2018,Equatorial Guinea,GNQ,Voice,,
2021,Equatorial Guinea,GNQ,Voice,,
2015,Greece,GRC,Voice,,
2016,Greece,GRC,Voice,,
2017,Greece,GRC,Voice,,
2018,Greece,GRC,Voice,,
2019,Greece,GRC,Voice,,
2020,Greece,GRC,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2021,Greece,GRC,Voice,,
2018,Grenada,GRD,SMS,,
2017,Guatemala,GTM,Voice,"Currently, the General Telecommunications Law (Decree 94-96) does not empower the SIT to request information regarding data roaming, however SIT is authorized to collect voice roaming rates.",
2018,Guatemala,GTM,Voice,"Currently, the General Telecommunications Law (Decree 94-96) does not empower the SIT to request information regarding data roaming, however SIT is authorized to collect voice roaming rates.",
2019,Guatemala,GTM,Voice,,
2020,Guatemala,GTM,Voice,,
2021,Guatemala,GTM,Voice,,
2015,Guinea,GIN,Voice,,
2017,Guinea,GIN,Voice,,
2016,"Hong Kong, China",HKG,Other,"No, we are not collecting wholesale tariff/rates data on IMR.",
2017,"Hong Kong, China",HKG,Other,"No, we are not collecting wholesale tariff/rates on IMR",
2018,"Hong Kong, China",HKG,Other,"No, we are not collecting wholesale tariff/rates on IMR",
2019,"Hong Kong, China",HKG,Other,"No, we are not collecting wholesale tariff/rates on IMR",
2020,"Hong Kong, China",HKG,Other,"No, we are not collecting wholesale tariff/rates on IMR.",
2021,"Hong Kong, China",HKG,Other,"No, we are not collecting wholesale tariff/rates on IMR.",
2015,Honduras,HND,Voice,,
2016,Honduras,HND,IOTs,,
2017,Honduras,HND,Voice,,
2019,Honduras,HND,Voice,,
2020,Honduras,HND,Voice,,
2021,Honduras,HND,Voice,,
2016,Hungary,HUN,Voice,,
2017,Hungary,HUN,Other,,
2018,Hungary,HUN,Other,,
2019,Hungary,HUN,Other,,
2020,Hungary,HUN,Other,,
2021,Hungary,HUN,Other,,
2016,Netherlands,NLD,Voice,,
2020,Croatia,HRV,Voice,,
2021,Croatia,HRV,Voice,,
2016,Haiti,HTI,Voice,,
2017,Haiti,HTI,Voice,,
2018,Haiti,HTI,Voice,,
2018,Italy,ITA,Voice,,
2019,Italy,ITA,Voice,,
2021,Italy,ITA,Voice,,
2021,Indonesia,IDN,Other,,
2016,Ireland,IRL,Voice,,
2017,Ireland,IRL,Voice,,
2018,Ireland,IRL,Voice,,
2019,Ireland,IRL,Voice,,
2020,Ireland,IRL,Voice,,
2021,Ireland,IRL,Voice,,
2016,Iran (Islamic Republic of),IRN,Other,,
2017,Iran (Islamic Republic of),IRN,Other,,
2018,Iran (Islamic Republic of),IRN,Other,,
2019,Iran (Islamic Republic of),IRN,Other,,
2020,Iran (Islamic Republic of),IRN,Other,,
2021,Iran (Islamic Republic of),IRN,Other,,
2019,Iraq,IRQ,Voice,,
2020,Iraq,IRQ,Voice,,
2021,Iraq,IRQ,Voice,,
2015,Iceland,ISL,Voice,,
2016,Iceland,ISL,Voice,,
2017,Iceland,ISL,Voice,,
2018,Iceland,ISL,Voice,,
2019,Iceland,ISL,Voice,,
2020,Iceland,ISL,SMS,,
2021,Iceland,ISL,Voice,,
2019,Israel,ISR,Voice,,
2020,Israel,ISR,Voice,,
2015,Japan,JPN,Voice,,
2017,Japan,JPN,Voice,,
2018,Japan,JPN,Voice,,
2019,Japan,JPN,Voice,,
2020,Japan,JPN,Voice,,
2021,Japan,JPN,Voice,,
2018,Jordan,JOR,Voice,,
2021,Jordan,JOR,Voice,,
2021,Kenya,KEN,Other,,
2019,Korea (Rep. of),KOR,Other,,
2020,Korea (Rep. of),KOR,Other,,
2017,Kuwait,KWT,Other,,
2019,Kuwait,KWT,Other,,
2020,Kuwait,KWT,Other,,
2021,Kuwait,KWT,Other,,
2020,Lao P.D.R.,LAO,Voice,,
2021,Lao P.D.R.,LAO,Packages,,
2021,Lebanon,LBN,Other,,
2021,Liberia,LBR,Other,,
2017,Libya,LBY,Other,,
2015,Saint Lucia,LCA,Other,,
2017,Saint Lucia,LCA,Other,,
2015,Liechtenstein,LIE,Voice,,
2016,Liechtenstein,LIE,Voice,,
2017,Liechtenstein,LIE,Voice,,
2018,Liechtenstein,LIE,Voice,,
2019,Liechtenstein,LIE,Voice,,
2020,Liechtenstein,LIE,Voice,,
2021,Liechtenstein,LIE,Packages,,
2015,Lesotho,LSO,Voice,,
2016,Lesotho,LSO,Voice,"this is being done under the regional initiative of SADC home and away roaming project, led by CRASA",
2017,Lesotho,LSO,Voice,,
2018,Lesotho,LSO,Voice,,
2019,Lesotho,LSO,IOTs,,
2020,Lesotho,LSO,Voice,,
2021,Lesotho,LSO,Voice,,
2016,Lithuania,LTU,Voice,,
2017,Lithuania,LTU,Voice,,
2018,Lithuania,LTU,Voice,,
2019,Lithuania,LTU,Voice,,
2020,Lithuania,LTU,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2021,Lithuania,LTU,Voice,,
2016,Luxembourg,LUX,Voice,,
2017,Luxembourg,LUX,Voice,,
2015,Latvia,LVA,Voice,,
2016,Latvia,LVA,Voice,,
2017,Latvia,LVA,Voice,,
2018,Latvia,LVA,Voice,,
2019,Latvia,LVA,Voice,,
2015,"Macao, China",MAC,Voice,,
2016,"Macao, China",MAC,Voice,,
2018,Mauritius,MUS,Other,,
2019,Mauritius,MUS,Other,,
2016,Madagascar,MDG,Voice,,
2016,Mali,MLI,Other,,
2018,Mali,MLI,Voice,,
2019,Mali,MLI,Voice,,
2018,Malta,MLT,Other,,
2019,Malta,MLT,Other,,
2020,Malta,MLT,Other,,
2021,Malta,MLT,Other,,
2016,Mongolia,MNG,Voice,,
2018,Mongolia,MNG,Voice,,
2019,Mongolia,MNG,Voice,,
2020,Mongolia,MNG,Voice,,
2021,Mongolia,MNG,Voice,,
2015,Mozambique,MOZ,Voice,,
2016,Mozambique,MOZ,Voice,,
2017,Mozambique,MOZ,"Roaming Overhead Costs (Agreements, testing etc…)",,
2019,Mozambique,MOZ,Voice,,
2020,Mozambique,MOZ,Voice,,
2021,Mozambique,MOZ,IOTs,,
2018,Mauritania,MRT,Voice,,
2019,Mauritania,MRT,Voice,,
2016,Malawi,MWI,Voice,,
2017,Malawi,MWI,Voice,,
2018,Malawi,MWI,Voice,,
2019,Malawi,MWI,Voice,,
2021,Malawi,MWI,Voice,,
2021,Nicaragua,NIC,IOTs,,
2015,Namibia,NAM,Voice,,
2016,Namibia,NAM,Voice,,
2017,Namibia,NAM,Voice,,
2018,Namibia,NAM,Voice,,
2019,Namibia,NAM,Voice,,
2020,Namibia,NAM,IOTs,,
2021,Namibia,NAM,Voice,,
2018,Nepal (Republic of),NPL,Voice,,
2020,Nepal (Republic of),NPL,Other,,
2021,Nepal (Republic of),NPL,Other,,
2015,New Zealand,NZL,SMS,,
2016,Oman,OMN,Voice,,
2017,Oman,OMN,Packages,,
2018,Oman,OMN,Voice,,
2019,Oman,OMN,Voice,,
2020,Oman,OMN,Voice,Based on TRA request,
2021,Oman,OMN,IOTs,Based on TRA request,
2019,Pakistan,PAK,Other,,
2020,Pakistan,PAK,Other,,
2021,Pakistan,PAK,Other,,
2015,Poland,POL,Voice,For the purpose of BEREC Benchmark Report,
2016,Poland,POL,Voice,,
2017,Poland,POL,Voice,,
2018,Poland,POL,Voice,,
2019,Poland,POL,Voice,,
2020,Poland,POL,Voice,,
2021,Poland,POL,SMS,,
2016,Portugal,PRT,Voice,,
2017,Portugal,PRT,Voice,,
2018,Portugal,PRT,Voice,,
2019,Portugal,PRT,Voice,,
2020,Portugal,PRT,Voice,,
2021,Portugal,PRT,Other,,
2021,Paraguay,PRY,Other,,
2018,Peru,PER,Other,,
2019,Peru,PER,Other,,
2020,Peru,PER,Voice,,
2021,Peru,PER,Voice,,
2016,Qatar,QAT,Packages,,
2017,Qatar,QAT,Voice,,
2018,Qatar,QAT,Voice,,
2019,Qatar,QAT,Voice,,
2020,Qatar,QAT,Voice,,
2021,Qatar,QAT,Voice,,
2016,Rwanda,RWA,Voice,,
2017,Rwanda,RWA,Voice,,
2021,Rwanda,RWA,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2019,Russian Federation,RUS,Packages,,
2020,Russian Federation,RUS,Voice,,
2015,Sweden,SWE,Voice,,
2015,Sudan,SDN,Voice,,
2018,Sudan,SDN,Voice,,
2019,Sudan,SDN,Voice,,
2020,Sudan,SDN,Voice,,
2021,Sudan,SDN,Voice,,
2016,El Salvador,SLV,Voice,,
2017,El Salvador,SLV,Voice,,
2019,Samoa,WSM,Other,,
2020,Samoa,WSM,Other,,
2021,Samoa,WSM,Voice,,
2018,Somalia,SOM,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2019,Somalia,SOM,Other,,
2015,Sierra Leone,SLE,Other,,
2021,Sierra Leone,SLE,Voice,,
2017,Sao Tome and Principe,STP,Voice,,
2015,Switzerland,CHE,Voice,,
2016,Switzerland,CHE,Voice,,
2017,Switzerland,CHE,Voice,,
2018,Switzerland,CHE,Voice,,
2019,Switzerland,CHE,Voice,,
2020,Switzerland,CHE,Voice,,
2021,Switzerland,CHE,Voice,,
2015,Slovenia,SVN,Voice,,
2016,Slovenia,SVN,Other,,
2017,Slovenia,SVN,Other,,
2018,Slovenia,SVN,Other,,
2019,Slovenia,SVN,Other,,
