year,country,iso,value,note,source
2019,Albania,ALB,11.5005,,INSTAT (Institute of Statistics)
2020,Albania,ALB,10.7544,,INSTAT (Institute of Statistics)
2018,Algeria,DZA,15.8424,,"Ministry of Post, Telecommunications, Technologies and Digital"
2017,Saudi Arabia,SAU,0.72375,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,0.873647,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,0.726152,,Communications andI nformation Technology Commision
2020,Saudi Arabia,SAU,0.59457,,Communications andI nformation Technology Commision
2007,Australia,AUS,35.9264,,Australian Burau of Statistics
2008,Australia,AUS,35.7949,,Australian Burau of Statistics
2009,Australia,AUS,32.8006,Comprise persons who used the internet at home in the last 12 months at least weekly,Australian Bureau os Statistics
2003,Austria,AUT,41.7913,Users in the last 3 months.,Eurostat
2004,Austria,AUT,33.7042,Users in the last 3 months.,Eurostat
2005,Austria,AUT,28.7354,Users in the last 3 months.,Eurostat
2006,Austria,AUT,24.9106,Users in the last 3 months.,Eurostat
2007,Austria,AUT,23.6962,Users in the last 3 months.,Eurostat
2008,Austria,AUT,23.844,Users in the last 3 months.,Eurostat
2009,Austria,AUT,25.0983,Users in the last 3 months.,Eurostat
2010,Austria,AUT,22.4633,Users in the last 3 months.,Eurostat
2011,Austria,AUT,21.2598, Users in the last 3 months.,Eurostat
2012,Austria,AUT,19.4333, Users in the last 3 months.,Eurostat
2013,Austria,AUT,17.0021,,Eurostat
2014,Austria,AUT,16.2057,,Eurostat
2015,Austria,AUT,14.5097,,Eurostat
2016,Austria,AUT,11.6842,,Statistics Austria
2017,Austria,AUT,12.7266,,Statistics Austria
2018,Austria,AUT,11.0993,,Statistics Austria
2008,Azerbaijan,AZE,29.9,,State Statistical Committee
2009,Azerbaijan,AZE,38,,State Statistical Committee
2010,Azerbaijan,AZE,27.8561,,State Statistical Committee
2017,Azerbaijan,AZE,16.3,,State Statistical Committee
2018,Azerbaijan,AZE,16.3,,State Statistical Committee
2019,Azerbaijan,AZE,15.3,,State Statistical Committee
2020,Azerbaijan,AZE,16.6,,State Statistical Committee
2009,Brazil,BRA,30.6283,,Brazilian Steering Committee
2010,Brazil,BRA,29.7789,"Information available only for the period ""in the last 3 months"".",
2013,Brazil,BRA,22.4559,,NIC.br
2014,Brazil,BRA,15.4212,,NIC.br
2016,Brazil,BRA,10.301,,NIC.br
2017,Brazil,BRA,9.45035,,NIC.br
2018,Brazil,BRA,8.28348,,NIC.br
2019,Brazil,BRA,7.13822,,NIC.br
2005,Belgium,BEL,24.4476,Users in the last 3 months.,Eurostat
2006,Belgium,BEL,21.3559,Users in the last 3 months.,Eurostat
2007,Belgium,BEL,20.5414,Users in the last 3 months.,Eurostat
2008,Belgium,BEL,20.3193,Users in the last 3 months.,Eurostat
2009,Belgium,BEL,18.6196,Users in the last 3 months.,Eurostat
