year,country,iso,value,note,source
2004,Afghanistan,AFG,Licence revocation,,
2005,Afghanistan,AFG,Additional licence obligations,,
2014,Afghanistan,AFG,Licence revocation,,
2018,Afghanistan,AFG,Additional licence obligations,,
2019,Afghanistan,AFG,Licence suspension,,
2020,Afghanistan,AFG,Additional licence obligations,,
2003,South Africa,ZAF,Licence revocation,,
2004,South Africa,ZAF,Additional licence obligations,,
2014,South Africa,ZAF,Additional licence obligations,,
2015,South Africa,ZAF,Additional licence obligations,,
2016,South Africa,ZAF,Additional licence obligations,,
2017,South Africa,ZAF,Additional licence obligations,,
2018,South Africa,ZAF,Additional licence obligations,,
2019,South Africa,ZAF,Additional licence obligations,,
2020,South Africa,ZAF,Additional licence obligations,,
2002,Angola,AGO,Licence revocation,,
2003,Angola,AGO,Licence revocation,,
2004,Angola,AGO,Licence revocation,,
2007,Angola,AGO,Additional licence obligations,,
2008,Angola,AGO,Additional licence obligations,,
2020,Angola,AGO,Licence revocation,,
2003,Albania,ALB,Additional licence obligations,,
2004,Albania,ALB,Additional licence obligations,,
2005,Albania,ALB,Additional licence obligations,,
2006,Albania,ALB,Additional licence obligations,,
2009,Albania,ALB,Additional licence obligations,,
2014,Albania,ALB,Additional licence obligations,,
2015,Albania,ALB,Licence suspension,,
2016,Albania,ALB,Additional licence obligations,,
2017,Albania,ALB,Additional licence obligations,,
2018,Albania,ALB,Additional licence obligations,,
2019,Albania,ALB,Additional licence obligations,,
2020,Albania,ALB,Licence revocation,,
2004,Algeria,DZA,Licence suspension,,
2005,Algeria,DZA,Licence revocation,,
2015,Algeria,DZA,Licence revocation,,
2016,Algeria,DZA,Licence revocation,,
2017,Algeria,DZA,Monetary fines,,
2018,Algeria,DZA,Licence revocation,,
2019,Algeria,DZA,Licence revocation,,
2020,Algeria,DZA,Licence revocation,,
2006,Argentina,ARG,Licence revocation,,
2007,Argentina,ARG,Additional licence obligations,,
2008,Argentina,ARG,Additional licence obligations,,
2009,Argentina,ARG,Additional licence obligations,,
2010,Argentina,ARG,Licence revocation,,
2015,Argentina,ARG,Licence revocation,,
2018,Argentina,ARG,Additional licence obligations,,
2019,Argentina,ARG,Additional licence obligations,,
2020,Argentina,ARG,Additional licence obligations,,
2002,Armenia,ARM,Licence revocation,,
2013,Armenia,ARM,Monetary fines,,
2014,Armenia,ARM,Licence revocation,,
2015,Armenia,ARM,Licence revocation,,
2016,Armenia,ARM,Licence revocation,,
2018,Armenia,ARM,Additional licence obligations,,
2019,Armenia,ARM,Additional licence obligations,,
2020,Armenia,ARM,Additional licence obligations,,
2002,Saudi Arabia,SAU,Licence revocation,,
2003,Saudi Arabia,SAU,Licence suspension,,
2005,Saudi Arabia,SAU,Licence revocation,,
2006,Saudi Arabia,SAU,Licence revocation,,
2007,Saudi Arabia,SAU,Licence revocation,,
2008,Saudi Arabia,SAU,Licence revocation,,
2012,Saudi Arabia,SAU,Additional licence obligations,,
2013,Saudi Arabia,SAU,Additional licence obligations,,
2014,Saudi Arabia,SAU,Additional licence obligations,,
2015,Saudi Arabia,SAU,Additional licence obligations,,
2016,Saudi Arabia,SAU,Licence revocation,,
2017,Saudi Arabia,SAU,Additional licence obligations,,
2018,Saudi Arabia,SAU,Additional licence obligations,,
2019,Saudi Arabia,SAU,Additional licence obligations,,
2020,Saudi Arabia,SAU,Additional licence obligations,,
2009,Antigua and Barbuda,ATG,Licence revocation,,
2011,Antigua and Barbuda,ATG,Monetary fines,,
2012,Antigua and Barbuda,ATG,Other,,
2004,Australia,AUS,Licence revocation,,
2006,Australia,AUS,Additional licence obligations,,
2007,Australia,AUS,Additional licence obligations,,
2008,Australia,AUS,Additional licence obligations,,
2009,Australia,AUS,Additional licence obligations,,
2010,Australia,AUS,Licence suspension,,
2012,Australia,AUS,Monetary fines,,
2013,Australia,AUS,Monetary fines,,
2014,Australia,AUS,Monetary fines,,
2015,Australia,AUS,Licence revocation,,
2017,Australia,AUS,Licence revocation,,
2018,Australia,AUS,Licence revocation,,
2019,Australia,AUS,Licence revocation,,
2020,Australia,AUS,Additional licence obligations,,
2002,Austria,AUT,Licence revocation,,
2003,Austria,AUT,Licence revocation,,
2004,Austria,AUT,Licence revocation,,
2006,Austria,AUT,Additional licence obligations,,
2007,Austria,AUT,Additional licence obligations,,
2008,Austria,AUT,Additional licence obligations,,
2009,Austria,AUT,Licence revocation,,
2010,Austria,AUT,Licence revocation,,
2012,Austria,AUT,Licence revocation,,
2013,Austria,AUT,Licence revocation,,
2014,Austria,AUT,Licence revocation,,
2015,Austria,AUT,Licence revocation,,
2016,Austria,AUT,Licence revocation,,
2017,Austria,AUT,Licence suspension,,
2018,Austria,AUT,Licence revocation,,
2019,Austria,AUT,Licence revocation,,
2018,Azerbaijan,AZE,Additional licence obligations,,
2019,Azerbaijan,AZE,Additional licence obligations,,
2020,Azerbaijan,AZE,Additional licence obligations,,
2003,Brazil,BRA,Licence revocation,,
2008,Brazil,BRA,Licence revocation,,
2009,Brazil,BRA,Licence revocation,,
2010,Brazil,BRA,Licence revocation,,
2012,Brazil,BRA,Additional licence obligations,,
2013,Brazil,BRA,Additional licence obligations,,
2014,Brazil,BRA,Additional licence obligations,,
2015,Brazil,BRA,Additional licence obligations,,
2016,Brazil,BRA,Licence suspension,,
2017,Brazil,BRA,Additional licence obligations,,
2018,Brazil,BRA,Additional licence obligations,,
2019,Brazil,BRA,Additional licence obligations,,
2020,Brazil,BRA,Additional licence obligations,,
2002,Bahamas,BHS,Licence revocation,,
2004,Bahamas,BHS,Licence revocation,,
2005,Bahamas,BHS,Licence revocation,,
2010,Bahamas,BHS,Licence revocation,,
2011,Bahamas,BHS,Licence revocation,,
2012,Bahamas,BHS,Licence revocation,,
2013,Bahamas,BHS,Licence revocation,,
2014,Bahamas,BHS,Licence revocation,,
2016,Bahamas,BHS,Licence revocation,,
2017,Bahamas,BHS,Licence revocation,,
2018,Bahamas,BHS,Licence revocation,,
2019,Bahamas,BHS,Licence revocation,,
2020,Bahamas,BHS,Licence revocation,,
2002,Burundi,BDI,Licence revocation,,
2011,Burundi,BDI,Additional licence obligations,,
2012,Burundi,BDI,Licence revocation,,
2016,Burundi,BDI,Licence revocation,,
2018,Burundi,BDI,Licence revocation,,
2019,Burundi,BDI,Licence revocation,,
2020,Burundi,BDI,Licence revocation,,
2003,Belgium,BEL,Licence revocation,,
2007,Belgium,BEL,Licence suspension,,
2008,Belgium,BEL,Licence suspension,,
2009,Belgium,BEL,Licence suspension,,
2010,Belgium,BEL,Licence suspension,,
2012,Belgium,BEL,Licence revocation,,
2013,Belgium,BEL,Licence revocation,,
2014,Belgium,BEL,Modification of licence,,
2015,Belgium,BEL,Licence revocation,,
2016,Belgium,BEL,Licence revocation,,
2017,Belgium,BEL,Licence revocation,,
2018,Belgium,BEL,Licence revocation,,
2019,Belgium,BEL,Licence revocation,,
2020,Belgium,BEL,Licence revocation,,
2010,Benin,BEN,Licence suspension,,
2011,Benin,BEN,Licence suspension,,
2015,Benin,BEN,Licence revocation,,
2016,Benin,BEN,Licence revocation,,
2017,Benin,BEN,Licence revocation,,
2018,Benin,BEN,Licence revocation,,
2019,Benin,BEN,Licence revocation,,
2020,Benin,BEN,Licence suspension,,
2002,Burkina Faso,BFA,Monetary fines,,
2004,Burkina Faso,BFA,Additional licence obligations,,
2008,Burkina Faso,BFA,Monetary fines,,
2010,Burkina Faso,BFA,Licence revocation,,
2017,Burkina Faso,BFA,Licence revocation,,
2018,Burkina Faso,BFA,Licence revocation,,
2019,Burkina Faso,BFA,Licence revocation,,
2003,Bangladesh,BGD,Licence revocation,,
2004,Bangladesh,BGD,Licence revocation,,
2005,Bangladesh,BGD,Licence revocation,,
2012,Bangladesh,BGD,Additional licence obligations,,
2013,Bangladesh,BGD,Licence suspension,,
2015,Bangladesh,BGD,Licence revocation,,
2018,Bangladesh,BGD,Licence suspension,,
2020,Bangladesh,BGD,Additional licence obligations,,
2003,Bahrain,BHR,Licence revocation,,
2004,Bahrain,BHR,Additional licence obligations,,
2005,Bahrain,BHR,Licence revocation,,
2007,Bahrain,BHR,Additional licence obligations,,
2008,Bahrain,BHR,Additional licence obligations,,
2009,Bahrain,BHR,Additional licence obligations,,
2010,Bahrain,BHR,Additional licence obligations,,
2013,Bahrain,BHR,Additional licence obligations,,
2014,Bahrain,BHR,Additional licence obligations,,
2015,Bahrain,BHR,Additional licence obligations,,
2013,Belarus,BLR,Licence revocation,,
2018,Belarus,BLR,Licence revocation,,
2019,Belarus,BLR,Licence revocation,,
2020,Belarus,BLR,Licence revocation,,
2008,Belize,BLZ,Licence revocation,,
2010,Belize,BLZ,Additional licence obligations,,
2014,Belize,BLZ,Licence revocation,,
2016,Belize,BLZ,Additional licence obligations,,
2019,Belize,BLZ,Licence revocation,,
2019,Bolivia (Plurinational State of),BOL,Licence revocation,,
2002,Botswana,BWA,Licence revocation,,
2003,Botswana,BWA,Licence revocation,,
2004,Botswana,BWA,Modification of licence,,
2005,Botswana,BWA,Additional licence obligations,,
2006,Botswana,BWA,Additional licence obligations,,
2007,Botswana,BWA,Additional licence obligations,,
2009,Botswana,BWA,Additional licence obligations,,
2010,Botswana,BWA,Additional licence obligations,,
2013,Botswana,BWA,Monetary fines,,
2019,Botswana,BWA,Additional licence obligations,,
2020,Botswana,BWA,Additional licence obligations,,
2004,Barbados,BRB,Monetary fines,,
2005,Barbados,BRB,Monetary fines,,
2006,Barbados,BRB,Monetary fines,,
2007,Barbados,BRB,Monetary fines,,
2010,Barbados,BRB,Monetary fines,,
2013,Barbados,BRB,Monetary fines,,
2014,Barbados,BRB,Monetary fines,,
2002,Myanmar,MMR,Additional licence obligations,,
2010,Myanmar,MMR,Licence revocation,,
2011,Myanmar,MMR,Licence revocation,,
2012,Myanmar,MMR,Licence suspension,,
2015,Myanmar,MMR,Licence revocation,,
2017,Myanmar,MMR,Additional licence obligations,,
2018,Myanmar,MMR,Licence suspension,,
2019,Myanmar,MMR,Additional licence obligations,,
2004,Brunei Darussalam,BRN,Licence revocation,,
2014,Brunei Darussalam,BRN,Additional licence obligations,,
2018,Brunei Darussalam,BRN,Additional licence obligations,,
2019,Brunei Darussalam,BRN,Additional licence obligations,,
2002,Bhutan,BTN,Licence revocation,,
2003,Bhutan,BTN,Licence revocation,,
2004,Bhutan,BTN,Licence revocation,,
2005,Bhutan,BTN,Licence revocation,,
2006,Bhutan,BTN,Licence revocation,,
2007,Bhutan,BTN,Licence revocation,,
2016,Bhutan,BTN,Monetary fines,,
2020,Bhutan,BTN,Licence revocation,,
2002,Bulgaria,BGR,Monetary fines,,
2003,Bulgaria,BGR,Licence revocation,,
2004,Bulgaria,BGR,Licence suspension,,
2005,Bulgaria,BGR,Licence suspension,,
2006,Bulgaria,BGR,Additional licence obligations,,
2007,Bulgaria,BGR,Additional licence obligations,,
2008,Bulgaria,BGR,Additional licence obligations,,
2009,Bulgaria,BGR,Additional licence obligations,,
2010,Bulgaria,BGR,Licence revocation,,
2012,Bulgaria,BGR,Licence revocation,,
2013,Bulgaria,BGR,Licence revocation,,
2014,Bulgaria,BGR,Licence revocation,,
2015,Bulgaria,BGR,Licence revocation,,
2016,Bulgaria,BGR,Licence revocation,,
2017,Bulgaria,BGR,Licence revocation,,
2018,Bulgaria,BGR,Licence revocation,,
2019,Bulgaria,BGR,Licence revocation,,
2020,Bulgaria,BGR,Licence revocation,,
2008,Central African Rep.,CAF,Licence revocation,,
2012,Central African Rep.,CAF,Monetary fines,,
2013,Central African Rep.,CAF,Additional licence obligations,,
2014,Central African Rep.,CAF,Monetary fines,,
2019,Central African Rep.,CAF,Monetary fines,,
2002,Canada,CAN,Additional licence obligations,,
2004,Canada,CAN,Additional licence obligations,,
2005,Canada,CAN,Additional licence obligations,,
2008,Canada,CAN,Licence revocation,,
2009,Canada,CAN,Licence revocation,,
2010,Canada,CAN,Licence revocation,,
2011,Canada,CAN,Licence revocation,,
2012,Canada,CAN,Licence revocation,,
2015,Canada,CAN,Monetary fines,,
2016,Canada,CAN,Monetary fines,,
2017,Canada,CAN,Additional licence obligations,,
2018,Canada,CAN,Additional licence obligations,,
2019,Canada,CAN,Additional licence obligations,,
2020,Canada,CAN,Additional licence obligations,,
2009,Cambodia,KHM,Monetary fines,,
2010,Cambodia,KHM,Additional licence obligations,,
2011,Cambodia,KHM,Additional licence obligations,,
2013,Cambodia,KHM,Licence revocation,,
