year,country,iso,value,note,source
2018,Afghanistan,AFG,Voice,,
2019,Afghanistan,AFG,Voice,,
2020,Afghanistan,AFG,Voice,,
2021,Afghanistan,AFG,Voice,,
2015,South Africa,ZAF,Voice,,
2017,South Africa,ZAF,Voice,,
2018,South Africa,ZAF,Voice,,
2019,South Africa,ZAF,Voice,,
2021,South Africa,ZAF,Voice,,
2018,Angola,AGO,Voice,,
2020,Angola,AGO,Voice,,
2021,Angola,AGO,Voice,,
2014,Albania,ALB,Voice,"All retail tariffs, including IMR are published on mobile operators websites. This is an obligation, which includes publication of detailed prices applied in each roaming country",
2015,Albania,ALB,Voice,,
2016,Albania,ALB,Voice,,
2017,Albania,ALB,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2018,Albania,ALB,Voice,,
2019,Albania,ALB,Voice,,
2020,Albania,ALB,Voice,,
2021,Albania,ALB,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2014,Algeria,DZA,Voice,,
2015,Algeria,DZA,Voice,,
2016,Algeria,DZA,SMS,,
2017,Algeria,DZA,Voice,,
2018,Algeria,DZA,Voice,,
2018,Andorra,AND,Voice,,
2018,Argentina,ARG,Voice,tasas al por menor.,
2019,Argentina,ARG,Voice,,
2020,Argentina,ARG,Voice,,
2021,Argentina,ARG,Voice,,
2016,Armenia,ARM,Voice,,
2017,Armenia,ARM,Voice,,
2018,Armenia,ARM,Voice,,
2019,Armenia,ARM,Voice,,
2020,Armenia,ARM,Voice,,
2021,Armenia,ARM,Voice,,
2015,Saudi Arabia,SAU,Other,,
2016,Saudi Arabia,SAU,Other,,
2017,Saudi Arabia,SAU,Other,,
2018,Saudi Arabia,SAU,Voice,,
2019,Saudi Arabia,SAU,Voice,,
2020,Saudi Arabia,SAU,Voice,,
2021,Saudi Arabia,SAU,Voice,,
2014,Austria,AUT,SMS,,
2015,Austria,AUT,Voice,,
2016,Austria,AUT,Voice,,
2018,Austria,AUT,Voice,,
2019,Austria,AUT,Voice,,
2014,Azerbaijan,AZE,Voice,,
2015,Azerbaijan,AZE,Voice,,
2016,Azerbaijan,AZE,Voice,,
2015,Brazil,BRA,Voice,,
2017,Bahamas,BHS,Other,,
2018,Bahamas,BHS,Other,,
2019,Bahamas,BHS,Other,,
2014,Burundi,BDI,Voice,,
2015,Burundi,BDI,Voice,,
2018,Burundi,BDI,Voice,,
2019,Burundi,BDI,Voice,,
2020,Burundi,BDI,Packages,,
2021,Burundi,BDI,Voice,,
2015,Belgium,BEL,Voice,,
2016,Belgium,BEL,Voice,,
2017,Belgium,BEL,Voice,,
2019,Belgium,BEL,Voice,,
2020,Belgium,BEL,Voice,,
2021,Belgium,BEL,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2016,Benin,BEN,Voice,,
2017,Benin,BEN,Voice,,
2019,Benin,BEN,Voice,,
2020,Benin,BEN,Voice,,
2021,Benin,BEN,Voice,,
2014,Burkina Faso,BFA,Voice,,
2017,Burkina Faso,BFA,Voice,,
2014,Bangladesh,BGD,Voice,,
2014,Bahrain,BHR,Voice,,
2021,Bahrain,BHR,Voice,,
2014,Belarus,BLR,Voice,,
2018,Belize,BLZ,Voice,,
2016,Bolivia (Plurinational State of),BOL,Voice,,
2017,Bolivia (Plurinational State of),BOL,Voice,,
2018,Bolivia (Plurinational State of),BOL,Voice,,
2020,Bolivia (Plurinational State of),BOL,Voice,,
2021,Bolivia (Plurinational State of),BOL,Voice,,
2015,Botswana,BWA,Voice,,
2016,Botswana,BWA,Voice,but data is only for SADC countries for harmonization purposes in the region ,
2017,Botswana,BWA,Voice,,
2019,Botswana,BWA,Voice,,
2020,Botswana,BWA,Voice,,
2021,Botswana,BWA,Voice,,
2018,Myanmar,MMR,Voice,No,
2019,Myanmar,MMR,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2020,Myanmar,MMR,Voice,,
2021,Myanmar,MMR,Voice,,
2014,Brunei Darussalam,BRN,Voice,,
2015,Brunei Darussalam,BRN,Voice,,
2017,Brunei Darussalam,BRN,Voice,,
2018,Brunei Darussalam,BRN,Voice,,
2019,Brunei Darussalam,BRN,Voice,,
2020,Brunei Darussalam,BRN,Voice,,
2021,Brunei Darussalam,BRN,Voice,,
2014,Bulgaria,BGR,Voice,,
2015,Bulgaria,BGR,Voice,,
2016,Bulgaria,BGR,Voice,,
2017,Bulgaria,BGR,Voice,,
2018,Bulgaria,BGR,Voice,,
2019,Bulgaria,BGR,Voice,,
2020,Bulgaria,BGR,Voice,,
2021,Bulgaria,BGR,Voice,,
2015,Canada,CAN,Voice,,
2016,Canada,CAN,Voice,,
2017,Canada,CAN,Voice,,
2014,Cambodia,KHM,Voice,,
2016,Cambodia,KHM,Voice,,
2017,Cambodia,KHM,Voice,,
2018,Cambodia,KHM,Voice,,
2019,Cambodia,KHM,Voice,,
2020,Cambodia,KHM,SMS,,
2021,Cambodia,KHM,Voice,,
2014,Chile,CHL,Voice,,
2017,Chile,CHL,Voice,,
2018,Chile,CHL,Voice,,
2019,Chile,CHL,Voice,,
2020,Chile,CHL,Voice,,
2015,China,CHN,Voice,,
2016,China,CHN,Voice,,
2017,China,CHN,SMS,,
2021,China,CHN,Voice,,
2014,Colombia,COL,Voice,Resolución CRC 4112 de 2013 - Sólo tráfico,
2015,Colombia,COL,Voice,,
2016,Colombia,COL,Voice,,
2017,Colombia,COL,Packages,,
2018,Colombia,COL,Voice,,
2019,Colombia,COL,Retail Costs,,
2020,Colombia,COL,Voice,,
2021,Colombia,COL,Packages,,
2014,Sri Lanka,LKA,Voice,,
2016,Sri Lanka,LKA,Packages,,
2017,Sri Lanka,LKA,Voice,,
2020,Sri Lanka,LKA,Other,,
2021,Sri Lanka,LKA,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2017,Cameroon,CMR,Voice,,
2018,Cameroon,CMR,Voice,,
2021,Cameroon,CMR,Voice,,
2014,Congo (Rep. of the),COG,Voice,,
2017,Congo (Rep. of the),COG,Voice,,
2018,Congo (Rep. of the),COG,Voice,,
2019,Congo (Rep. of the),COG,Voice,,
2020,Congo (Rep. of the),COG,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2021,Congo (Rep. of the),COG,Voice,,
2021,Cabo Verde,CPV,Voice,,
2019,Côte d'Ivoire,CIV,Voice,,
2020,Côte d'Ivoire,CIV,Voice,,
2021,Côte d'Ivoire,CIV,Voice,,
2019,Costa Rica,CRI,Packages,No se recopila información sobre precios de itinerancia.    ,
2020,Costa Rica,CRI,Voice,,
2021,Costa Rica,CRI,Voice,,
2015,Cyprus,CYP,Voice,,
2016,Cyprus,CYP,Voice,,
2017,Cyprus,CYP,Voice,,
2018,Cyprus,CYP,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,
2019,Cyprus,CYP,Voice,,
2020,Cyprus,CYP,Voice,,
2021,Cyprus,CYP,Voice,,
2014,Germany,DEU,Voice,Aggregated data for BEREC Roaming Reports,
2015,Germany,DEU,Voice,,
2016,Germany,DEU,Voice,,
2017,Germany,DEU,Voice,,
2018,Germany,DEU,Packages,,
2019,Germany,DEU,Voice,,
2020,Germany,DEU,Voice,,
2021,Germany,DEU,Voice,,
2018,Djibouti,DJI,Voice,,
2020,Dominican Rep.,DOM,Voice,,
2021,Dominican Rep.,DOM,Voice,,
2014,Spain,ESP,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)","Esta respuesta se refiere a acuerdos de itinerancia nacional. No es una recopilación sistemática de todos los contratos, pero se han requerido en determinados casos.",
2015,Spain,ESP,Voice,,
2016,Spain,ESP,Packages,,
2017,Spain,ESP,Voice,,
2018,Spain,ESP,Voice,,
2019,Spain,ESP,Voice,,
