year,country,iso,value,note,source
2019,Albania,ALB,0.235481,,INSTAT (Institute of Statistics)
2020,Albania,ALB,1.12448,,INSTAT (Institute of Statistics)
2017,Saudi Arabia,SAU,7.48775,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,9.47886,,Communication and Information Technology Commission
2017,Austria,AUT,11.8458,,Statistics Austria
2018,Austria,AUT,13.1096,,Statistics Austria
2017,Belgium,BEL,9.24935,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,10.9038,,Statistics Belgium (Statbel)
2020,Belgium,BEL,22.1231,,Statistics Belgium (Statbel)
2018,Bahrain,BHR,4.2715,,Telecommunications Regulatory Authority (TRA)
2017,Bulgaria,BGR,2.56015,,National Statistical Institute
2018,Bulgaria,BGR,2.89594,,National Statistical Institute
2019,Bulgaria,BGR,3.65998,,National Statistical Institute
2020,Bulgaria,BGR,1.24536,,National Statistical Institute
2019,Côte d'Ivoire,CIV,0.123631,,ARTCI
2018,Cyprus,CYP,1.96758,,STATISTICAL SERVICE OF CYPRUS
2019,Cyprus,CYP,4.34595,,STATISTICAL SERVICE OF CYPRUS
2020,Cyprus,CYP,4.34678,,Statistical Service of Cyprus
2019,Germany,DEU,20.695,,Statistisches Bundesamt (Destatis)
2021,Germany,DEU,9.67213,,Statistisches Bundesamt (Destatis)
2017,Denmark,DNK,17.7525,,Statistics Denmark 
2018,Denmark,DNK,18.2499,,Statistics Denmark 
2020,Denmark,DNK,15.8173,,Statistics Denmark
2021,Denmark,DNK,21.7739,,Statistics Denmark
2017,Spain,ESP,8.13308,,Instituto Nacional de Estadística (INE)
2019,Spain,ESP,13.9575,,Instituto Nacional de Estadística (INE)
2020,Spain,ESP,23.0089,,Instituto Nacional de Estadística (INE)
2017,Egypt,EGY,0.091214,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,0.307528,,Ministry of Communications and Information Technology
2019,Egypt,EGY,0.550598,,Ministry of Communications and Information Technology
2017,Estonia,EST,20.0732,,Statistics Estonia
2020,Estonia,EST,12.7256,,Statistics Estonia
2020,United Kingdom,GBR,38.6791,,Office for National Statistics
2020,"Hong Kong, China",HKG,8.04481,,Census and Statistics Department
2017,Hungary,HUN,3.75844,,Hungarian Central Statistical Office
2018,Hungary,HUN,5.11062,,Hungarian Central Statistical Office 
2017,Croatia,HRV,1.54427,,Croatian Bureau of Statistics
2018,Croatia,HRV,2.24665,,Croatian Bureau of Statistics
2019,Croatia,HRV,2.40047,,Croatian Bureau of Statistics
2020,Croatia,HRV,3.85505,,Croatian Bureau of Statistics
2020,Israel,ISR,24.1553,,CENTRAL BUREAU OF STATISTICS
2017,Korea (Rep. of),KOR,15.0791,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,17.8674,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,22.2798,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,35.793,,Ministriy of Sceience and ICT(MSIT)
2020,Kuwait,KWT,58.7136,,Communication and Information Technology Regulatory Authority
2017,Lithuania,LTU,11.343,,Statistics Lithuania
2019,Lithuania,LTU,16.0151,,Statistics Lithuania
2020,Lithuania,LTU,8.39426,,Statistics Lithuania
2017,Luxembourg,LUX,17.8428,,Statec Luxembourg
2017,Latvia,LVA,8.4842,,Central Statistical Bureau of Latvia
2019,Latvia,LVA,8.70872,,Central Statistical Bureau of Latvia
2017,Mexico,MEX,1.04104,,Instituto Nacional de Estadística y Geografía (INEGI)
2018,Mexico,MEX,1.60696,,Instituto Nacional de Estadística y Geografía (INEGI)
2019,Mexico,MEX,3.39972,,Instituto Nacional de Estadística y Geografía (INEGI)
2020,Mexico,MEX,6.23222,,Instituto Nacional de Estadística y Geografía (INEGI)
2017,Malta,MLT,4.92655,,National Statistics Office
2018,Malta,MLT,5.2863,,National Statistics Office
2019,Malta,MLT,8.38933,,National Statistics Office
2020,Malta,MLT,21.0406,,National Statistics Office
2017,Norway,NOR,13.6657,,Statistics Norway
2021,Norway,NOR,15,,Statistics Norway
2017,Poland,POL,11.1155,,
2018,Poland,POL,11.5265,,Statistics Poland
2019,Poland,POL,14.2784,,Statistics Poland
2020,Poland,POL,5.4941,,Statistics Poland
2018,Portugal,PRT,9.64163,,Statistics Portugal
2019,Portugal,PRT,10.9403,,Statistics Portugal
2020,Portugal,PRT,6.70247,,Statistics Portugal
2018,Qatar,QAT,1.6417,,Ministry Of Transport and Communications
2020,Romania,ROU,2.92828,,National Institute of Statistics
