year,country,iso,value,note,source
2019,Albania,ALB,1.02433,,INSTAT (Institute of Statistics)
2018,Algeria,DZA,20.0594,,"Ministry of Post, Telecommunications, Technologies and Digital"
2017,Saudi Arabia,SAU,6.41027,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,22.3047,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,14.2845,,Communications andI nformation Technology Commision
2015,Australia,AUS,0.475975,,Australian Bureau of Statistics
2016,Austria,AUT,5.2034,,Statistics Austria
2017,Austria,AUT,9.69819,,Statistics Austria
2017,Azerbaijan,AZE,4.64887,,State Statistical Committee
2018,Azerbaijan,AZE,4.64886,,State Statistical Committee
2019,Azerbaijan,AZE,5.53695,,State Statistical Committee
2020,Azerbaijan,AZE,3.29988,,State Statistical Committee
2013,Brazil,BRA,4.45053,,NIC.br
2014,Brazil,BRA,6.2487,,NIC.br
2016,Brazil,BRA,39.5775,,NIC.br
2017,Brazil,BRA,40.3668,,NIC.br
2018,Brazil,BRA,44.0629,,NIC.br
2019,Brazil,BRA,43.2524,,NIC.br
2020,Brazil,BRA,47.1188,,NIC.br
2016,Belgium,BEL,7.98851,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,5.93196,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,10.6483,,Statistics Belgium (Statbel)
2020,Belgium,BEL,9.51974,,Statistics Belgium (Statbel)
2015,Bermuda,BMU,2.00139,,Department of Statistics
2016,Bermuda,BMU,15.6368,,Bermuda Government - Department of Statistics
2013,Bahrain,BHR,0.249432,,Telecommunications Regulatory Authority (TRA)
2014,Bahrain,BHR,0.249432,,Telecommunications Regulatory Authority (TRA)
2015,Bahrain,BHR,0.167045,,Telecommunications Regulatory Authority (TRA) Bahrain
2016,Bahrain,BHR,40.1045,,Telecommunications Regulatory Authority (TRA)
2018,Bahrain,BHR,23.8255,,Telecommunications Regulatory Authority (TRA)
2014,Botswana,BWA,0.144043,,Statistics Botswana
2016,Brunei Darussalam,BRN,20.0023,,Authority for Info-communications Technology Industry of Brunei Darussalam
2018,Brunei Darussalam,BRN,8.05379,,Authority for Info-communciations Technology Industry of Brunei Darussalam (AITI)
2021,Bhutan,BTN,0.961854,,MINISTRY OF INFORMATION AND COMMUNICATIONS
2016,Bulgaria,BGR,0.71462,,National Statistical Institute
2017,Bulgaria,BGR,0.773036,,National Statistical Institute
2019,Bulgaria,BGR,0.450255,,National Statistical Institute
2013,Colombia,COL,1.39096,,Departamento Administrativo Nacional de Estadística - DANE
2015,Colombia,COL,0.141342,,Departamento Administrativo Nacional de Estadística - DANE
2016,Colombia,COL,0.197853,,Departamento Administrativo Nacional de Estadística - DANE
2017,Colombia,COL,0.105853,,Departamento Administrativo Nacional de Estadística - DANE
2018,Cabo Verde,CPV,3.79069,,INSTITUTO NACIONAL DE ESTATISTICAS
2019,Cabo Verde,CPV,0,,INSTITUTO NACIONAL DE ESTATISTICA
2019,Côte d'Ivoire,CIV,1.26635,,ARTCI
2016,Cyprus,CYP,5.18326,,STATISTICAL SERVICE OF CYPRUS
2019,Cyprus,CYP,24.8824,,STATISTICAL SERVICE OF CYPRUS
2017,Denmark,DNK,1.58226,,Statistics Denmark 
2016,Spain,ESP,3.25743,,Instituto Nacional de Estadística (INE)
2017,Spain,ESP,7.393,,Instituto Nacional de Estadística (INE)
2019,Spain,ESP,10.2404,,Instituto Nacional de Estadística (INE)
2014,Egypt,EGY,1.27703,,Ministry of Communications and Information Technology
2015,Egypt,EGY,0.849896,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,0.990727,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,0.32818,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,3.86482,,Ministry of Communications and Information Technology
2019,Egypt,EGY,3.72142,,Ministry of Communications and Information Technology
2020,Egypt,EGY,3.72142,,Ministry of Communications and Information Technology
2019,France,FRA,14.0523,,Insee
2017,Hungary,HUN,24.5604,,Hungarian Central Statistical Office
2019,Hungary,HUN,23.523,,Hungarian Central Statistical Office 
2016,Croatia,HRV,11.6569,,Croatian Bureau of Statistics
2017,Croatia,HRV,55.7121,,Croatian Bureau of Statistics
2018,Croatia,HRV,20.7178,,Croatian Bureau of Statistics
2019,Croatia,HRV,22.9956,,Croatian Bureau of Statistics
2020,Croatia,HRV,21.3233,,Croatian Bureau of Statistics
2017,Italy,ITA,2.39675,,Istat – National Institute of Statistics
2020,Italy,ITA,2.34436,,National Institute of Statistics
2013,Iran (Islamic Republic of),IRN,5.22486,,Statistical Centre of Iran
2015,Iran (Islamic Republic of),IRN,1.87073,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,5.9477,,Statistical Centre of Iran
2015,Jamaica,JAM,1.00153,,Statistical Institute of Jamaica (STATIN)
2017,Jamaica,JAM,4.07153,,Statistical Institute of Jamaica
2013,Korea (Rep. of),KOR,0.00311979,,"Ministry of Science, ICT & Future Planning(MSIP)"
2014,Korea (Rep. of),KOR,0.0203382,,"Ministry of Science, ICT & Future Planning(MSIP)"
2015,Korea (Rep. of),KOR,0.0145284,,"Ministry of Science, ICT & Future Planning(MSIP)"
2016,Korea (Rep. of),KOR,0.179088,,Ministry of Science and ICT(MSIT)
2017,Korea (Rep. of),KOR,0.373281,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,4.84821,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,0,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,0,,Ministriy of Sceience and ICT(MSIT)
2016,Lithuania,LTU,2.59702,,Statistics Lithuania
2017,Lithuania,LTU,1.4993,,Statistics Lithuania
2019,Lithuania,LTU,1.94329,,Statistics Lithuania
2016,Luxembourg,LUX,5.14486,,STATEC  (Institut national de la statistique et des études économiques)
2017,Luxembourg,LUX,13.452,,Statec Luxembourg
2016,Latvia,LVA,0.855991,,Central Statistical Bureau of latvia
2017,Latvia,LVA,1.83171,,Central Statistical Bureau of Latvia
2019,Latvia,LVA,3.13539,,Central Statistical Bureau of Latvia
2014,Mauritius,MUS,1.2916,,Statistics Mauritius
2018,Mauritius,MUS,0.422591,,Statistics Mauritius
2020,Mauritius,MUS,0.803213,,Statistics Mauritius
2020,Mexico,MEX,0.163414,,Instituto Nacional de Estadística y Geografía (INEGI)
2019,Malaysia,MYS,30.2462,,"Department of Statistics, Malaysia"
2020,Malaysia,MYS,24.6131,,"Department of Statistics, Malaysia"
2016,Malta,MLT,4.24256,,National Statistics Office
2017,Malta,MLT,9.18518,,National Statistics Office
2019,Malta,MLT,15.5675,,National Statistics Office
2013,Morocco,MAR,3.94956,,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS
2014,Morocco,MAR,4.12536,,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS
