year,country,iso,value,note,source
2018,Saudi Arabia,SAU,8.97934,,Communication and Information Technology Commission
2018,Bahrain,BHR,0.257419,,Telecommunications Regulatory Authority (TRA)
2019,Côte d'Ivoire,CIV,0.0196914,,ARTCI
2019,Egypt,EGY,0.42231,,Ministry of Communications and Information Technology
2017,Korea (Rep. of),KOR,7.19989,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,7.94281,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,9.75533,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,8.76088,,Ministriy of Sceience and ICT(MSIT)
2020,Norway,NOR,21,,Statistics Norway
2018,Qatar,QAT,2.34873,,Ministry Of Transport and Communications
2019,Thailand,THA,0.00106854,,National Statistical Office of Thailand
2020,Thailand,THA,0.00454304,,National Statistical Office of Thailand
2020,United Arab Emirates,ARE,2.10368,,Telecommunications & Digital Gevernment Regulatory Authority
2020,Zimbabwe,ZWE,0.0607403,,Zimbabwe National Statistics Agency (ZIMSTAT)
