year,country,iso,value,note,source
2014,Afghanistan,AFG,None of the above,,
2003,South Africa,ZAF,Sector Minister,,
2004,South Africa,ZAF,Sector Minister,,
2002,Angola,AGO,Sector Minister,,
2003,Angola,AGO,Sector Minister,,
2004,Angola,AGO,President/Head of State,,
2007,Angola,AGO,Sector Minister,,
2008,Angola,AGO,Sector Minister,,
2009,Andorra,AND,Sector Minister,,
2010,Andorra,AND,Sector Minister,,
2011,Andorra,AND,Sector Minister,,
2012,Andorra,AND,Sector Minister,,
2007,Argentina,ARG,Sector Minister,,
2008,Argentina,ARG,Sector Minister,,
2009,Argentina,ARG,Sector Minister,,
2010,Argentina,ARG,Sector Minister,,
2002,Saudi Arabia,SAU,Sector Minister,,
2003,Saudi Arabia,SAU,None of the above,,
2009,Antigua and Barbuda,ATG,Sector Minister,,
2011,Antigua and Barbuda,ATG,None of the above,,
2012,Antigua and Barbuda,ATG,None of the above,,
2012,Brazil,BRA,Sector Minister,,
2013,Brazil,BRA,Sector Minister,,
2014,Brazil,BRA,Sector Minister,,
2015,Brazil,BRA,Sector Minister,,
2016,Brazil,BRA,Sector Minister,,
2017,Brazil,BRA,Sector Minister,,
2018,Brazil,BRA,Sector Minister,,
2001,Burundi,BDI,Sector Minister,,
2002,Burundi,BDI,Sector Minister,,
2012,Burundi,BDI,President/Head of State,,
2016,Burundi,BDI,President/Head of State,,
2018,Burundi,BDI,President/Head of State,,
2001,Belgium,BEL,Sector Minister,,
2012,Bangladesh,BGD,Sector Minister,,
2013,Bangladesh,BGD,Sector Minister,,
2009,Botswana,BWA,None of the above,,
2010,Botswana,BWA,None of the above,,
2004,Brunei Darussalam,BRN,Sector Minister,,
2018,Brunei Darussalam,BRN,Sector Minister,,
2019,Brunei Darussalam,BRN,Sector Minister,,
2001,Bhutan,BTN,Sector Minister,,
2002,Bhutan,BTN,Sector Minister,,
2003,Bhutan,BTN,Sector Minister,,
2004,Bhutan,BTN,Sector Minister,,
2005,Bhutan,BTN,Sector Minister,,
2006,Bhutan,BTN,Sector Minister,,
2001,Bulgaria,BGR,None of the above,,
2008,Central African Rep.,CAF,Sector Minister,,
2009,Cambodia,KHM,President/Head of State,,
2010,Cambodia,KHM,President/Head of State,,
2011,Cambodia,KHM,Sector Minister,,
2004,Chile,CHL,President/Head of State,,
2005,Chile,CHL,President/Head of State,,
2009,Chile,CHL,President/Head of State,,
2010,Chile,CHL,President/Head of State,,
2013,Chile,CHL,Sector Minister,,
2014,Chile,CHL,Prime Minister/ Government,,
2015,Chile,CHL,President/Head of State,,
2018,Chile,CHL,President/Head of State,,
2008,China,CHN,None of the above,,
2010,Colombia,COL,None of the above,,
2013,Colombia,COL,Sector Minister,,
2014,Colombia,COL,Sector Minister,,
2018,Colombia,COL,Board of the Regulatory Authority,,
2019,Colombia,COL,Board of the Regulatory Authority,,
2001,Sri Lanka,LKA,Sector Minister,,
2004,Cameroon,CMR,None of the above,,
2002,Cabo Verde,CPV,Sector Minister,,
2001,Côte d'Ivoire,CIV,Sector Minister,,
2009,Dominica,DMA,None of the above,,
2011,Dominica,DMA,None of the above,,
2012,Dominica,DMA,None of the above,,
2016,Dominica,DMA,Board of the Regulatory Authority,,
2002,Denmark,DNK,None of the above,,
2003,Denmark,DNK,None of the above,,
2004,Denmark,DNK,None of the above,,
2005,Denmark,DNK,None of the above,,
2013,Egypt,EGY,Sector Minister,,
2014,Egypt,EGY,Sector Minister,,
2015,Egypt,EGY,Sector Minister,,
2016,Egypt,EGY,Sector Minister,,
2012,France,FRA,None of the above,,
2013,France,FRA,None of the above,,
2014,France,FRA,None of the above,,
2015,France,FRA,Sector Minister,,
2016,France,FRA,Sector Minister,,
2017,France,FRA,Sector Minister,,
2018,France,FRA,Sector Minister,,
2019,France,FRA,Sector Minister,,
2020,France,FRA,Sector Minister,,
2017,Gabon,GAB,Board of the Regulatory Authority,,
2003,Ghana,GHA,None of the above,,
2010,Equatorial Guinea,GNQ,Sector Minister,,
2012,Equatorial Guinea,GNQ,Sector Minister,,
2014,Equatorial Guinea,GNQ,Sector Minister,,
2015,Equatorial Guinea,GNQ,Sector Minister,,
2016,Equatorial Guinea,GNQ,Sector Minister,,
2018,Equatorial Guinea,GNQ,Sector Minister,,
2019,Equatorial Guinea,GNQ,Sector Minister,,
2017,Greece,GRC,Board of the Regulatory Authority,,
2018,Greece,GRC,Board of the Regulatory Authority,,
2019,Greece,GRC,Board of the Regulatory Authority,,
