year,country,iso,value,note,source
2018,Afghanistan,AFG,None,,
2019,Afghanistan,AFG,None,,
2020,Afghanistan,AFG,Other,,
2018,South Africa,ZAF,None,,
2020,South Africa,ZAF,None,,
2020,Angola,AGO,Longer/cheaper licences,,
2018,Albania,ALB,None,,
2018,Algeria,DZA,Other,,
2019,Argentina,ARG,Other,,
2018,Armenia,ARM,Longer/cheaper licences,,
2019,Armenia,ARM,Longer/cheaper licences,,
2020,Armenia,ARM,None,,
2018,Saudi Arabia,SAU,Other,,
2019,Saudi Arabia,SAU,Reduced regulatory fees,,
2020,Saudi Arabia,SAU,Reduced regulatory fees,,
2018,Australia,AUS,None,,
2019,Australia,AUS,None,,
2020,Australia,AUS,None,,
2018,Austria,AUT,None,,
2019,Austria,AUT,Other,,
2019,Brazil,BRA,None,,
2020,Brazil,BRA,Other,,
2019,Bahamas,BHS,None,,
2020,Bahamas,BHS,None,,
2018,Burundi,BDI,Longer/cheaper licences,,
2019,Burundi,BDI,None,,
2020,Burundi,BDI,None,,
2018,Belgium,BEL,Other,,
2019,Belgium,BEL,Other,,
2020,Belgium,BEL,None,,
2019,Benin,BEN,Longer/cheaper licences,,
2020,Benin,BEN,Longer/cheaper licences,,
2018,Burkina Faso,BFA,None,,
2019,Burkina Faso,BFA,"Tax holidays (or tax credits, accelerated depreciation of assets)",,
2020,Belarus,BLR,Longer/cheaper licences,,
2019,Bolivia (Plurinational State of),BOL,Reduced regulatory fees,,
2019,Botswana,BWA,None,,
2019,Myanmar,MMR,None,,
2018,Brunei Darussalam,BRN,None,,
2018,Bulgaria,BGR,None,,
2019,Cambodia,KHM,Reduced regulatory fees,,
2020,Cambodia,KHM,None,,
2018,Chile,CHL,Reduced regulatory fees,,
2020,Chile,CHL,None,,
2019,China,CHN,None,,
2020,China,CHN,None,,
2018,Colombia,COL,Other,,
2019,Colombia,COL,Other,,
2020,Colombia,COL,Other,,
2019,Sri Lanka,LKA,Other,,
2020,Sri Lanka,LKA,"Tax holidays (or tax credits, accelerated depreciation of assets)",,
2019,Cameroon,CMR,Longer/cheaper licences,,
2020,Cameroon,CMR,Longer/cheaper licences,,
2018,Congo (Rep. of the),COG,None,,
2019,Congo (Rep. of the),COG,None,,
2020,Congo (Rep. of the),COG,Reduced regulatory fees,,
2018,Comoros,COM,None,,
2019,Comoros,COM,None,,
2020,Comoros,COM,Longer/cheaper licences,,
2019,Cabo Verde,CPV,"Tax holidays (or tax credits, accelerated depreciation of assets)",,
2020,Cabo Verde,CPV,Longer/cheaper licences,,
2019,Costa Rica,CRI,Export subsidies/ import entitlements,,
2020,Costa Rica,CRI,Export subsidies/ import entitlements,,
2018,Cyprus,CYP,Other,,
2020,Cyprus,CYP,None,,
2018,Germany,DEU,None,,
2019,Germany,DEU,None,,
2020,Germany,DEU,Longer/cheaper licences,,
2019,Denmark,DNK,Longer/cheaper licences,,
2018,Dominican Rep.,DOM,"Tax holidays (or tax credits, accelerated depreciation of assets)",,
2019,Dominican Rep.,DOM,None,,
2020,Dominican Rep.,DOM,None,,
2018,Spain,ESP,None,,
2019,Spain,ESP,None,,
2020,Spain,ESP,None,,
2020,Egypt,EGY,Reduced regulatory fees,,
2018,Ecuador,ECU,None,,
2020,Ecuador,ECU,None,,
2018,Estonia,EST,None,,
2019,Estonia,EST,None,,
2020,Estonia,EST,None,,
2018,Ethiopia,ETH,None,,
2018,France,FRA,Longer/cheaper licences,,
2018,Finland,FIN,None,,
2019,Finland,FIN,Other,,
2020,Finland,FIN,None,,
2019,Micronesia,FSM,None,,
2020,Micronesia,FSM,Longer/cheaper licences,,
2019,United Kingdom,GBR,Other,,
2018,Gabon,GAB,None,,
2018,Ghana,GHA,Reduced regulatory fees,,
2019,Ghana,GHA,Reduced regulatory fees,,
2020,Ghana,GHA,Reduced regulatory fees,,
2018,Equatorial Guinea,GNQ,None,,
2020,Equatorial Guinea,GNQ,None,,
2020,Greece,GRC,None,,
2020,Grenada,GRD,None,,
2018,Guatemala,GTM,None,,
2020,Guatemala,GTM,None,,
2018,Guyana,GUY,None,,
2019,Guyana,GUY,None,,
2020,Guyana,GUY,None,,
2018,Honduras,HND,None,,
2020,Honduras,HND,None,,
2018,Hungary,HUN,None,,
2018,Netherlands,NLD,None,,
2019,Netherlands,NLD,None,,
2018,Croatia,HRV,None,,
2020,Croatia,HRV,None,,
2019,Haiti,HTI,Reduced regulatory fees,,
2020,India,IND,Other,,
2020,Indonesia,IDN,None,,
2020,Ireland,IRL,Other,,
2018,Iran (Islamic Republic of),IRN,Reduced regulatory fees,,
2018,Iraq,IRQ,None,,
2020,Iceland,ISL,Other,,
2018,Israel,ISR,None,,
2019,Israel,ISR,None,,
2020,Israel,ISR,None,,
2018,Japan,JPN,"Tax holidays (or tax credits, accelerated depreciation of assets)",,
2018,Jordan,JOR,None,,
2020,Jordan,JOR,Reduced regulatory fees,,
2019,Kenya,KEN,Reduced regulatory fees,,
2020,Kenya,KEN,Reduced regulatory fees,,
2020,Korea (Rep. of),KOR,None,,
2018,Kuwait,KWT,None,,
2019,Kuwait,KWT,Reduced regulatory fees,,
2020,Kuwait,KWT,Other,,
2018,Liberia,LBR,None,,
2019,Liberia,LBR,None,,
2020,Libya,LBY,None,,
2019,Liechtenstein,LIE,None,,
2020,Liechtenstein,LIE,None,,
2018,Lesotho,LSO,None,,
2019,Lithuania,LTU,Reduced regulatory fees,,
2020,Lithuania,LTU,None,,
2019,Latvia,LVA,None,,
2020,Latvia,LVA,None,,
2018,Mauritius,MUS,Other,,
2018,Madagascar,MDG,None,,
2019,Madagascar,MDG,None,,
2018,Mexico,MEX,None,,
2019,Mexico,MEX,None,,
2020,Mexico,MEX,None,,
2019,Malaysia,MYS,Other,,
2018,Mali,MLI,Other,,
2019,Mali,MLI,Other,,
2020,Mali,MLI,Other,,
2019,Malta,MLT,None,,
