year,country,iso,value,note,source
2014,Afghanistan,AFG,Sector Ministry,,
2020,Afghanistan,AFG,Sector Ministry,,
2015,South Africa,ZAF,Sector Ministry,,
2016,South Africa,ZAF,Sector Ministry,,
2017,South Africa,ZAF,Sector Ministry,,
2020,Albania,ALB,Specialized agency,,
2020,Argentina,ARG,Specialized agency,,
2013,Armenia,ARM,Specialized agency,,
2014,Armenia,ARM,Specialized agency,,
2015,Armenia,ARM,Specialized agency,,
2016,Armenia,ARM,Specialized agency,,
2018,Armenia,ARM,Specialized agency,,
2019,Armenia,ARM,Specialized agency,,
2020,Armenia,ARM,Specialized agency,,
2012,Saudi Arabia,SAU,Other Ministry,,
2013,Saudi Arabia,SAU,Other Ministry,,
2014,Saudi Arabia,SAU,Other Ministry,,
2015,Saudi Arabia,SAU,Other Ministry,,
2016,Saudi Arabia,SAU,Other Ministry,,
2012,Antigua and Barbuda,ATG,Sector Ministry,,
2013,Antigua and Barbuda,ATG,Sector Ministry,,
2012,Australia,AUS,Other,,
2013,Australia,AUS,Other,,
2012,Austria,AUT,Sector Ministry,,
2013,Austria,AUT,Sector Ministry,,
2014,Austria,AUT,Sector Ministry,,
2015,Austria,AUT,Sector Ministry,,
2016,Austria,AUT,Sector Ministry,,
2017,Austria,AUT,Sector Ministry,,
2018,Austria,AUT,Sector Ministry,,
2015,Azerbaijan,AZE,Specialized agency,,
2016,Azerbaijan,AZE,Specialized agency,,
2017,Azerbaijan,AZE,Specialized agency,,
2018,Azerbaijan,AZE,Specialized agency,,
2019,Azerbaijan,AZE,Specialized agency,,
2020,Azerbaijan,AZE,Specialized agency,,
2013,Brazil,BRA,Other Ministry,,
2014,Brazil,BRA,Other Ministry,,
2015,Brazil,BRA,Other Ministry,,
2016,Brazil,BRA,Other Ministry,,
2017,Brazil,BRA,Other Ministry,,
2018,Brazil,BRA,Other Ministry,,
2019,Brazil,BRA,Other Ministry,,
2020,Brazil,BRA,Other Ministry,,
2016,Bahamas,BHS,Sector Ministry,,
2017,Bahamas,BHS,Sector Ministry,,
2018,Bahamas,BHS,Sector Ministry,,
2015,Belgium,BEL,Sector Ministry,,
2016,Belgium,BEL,Sector Ministry,,
2017,Belgium,BEL,Sector Ministry,,
2014,Benin,BEN,Sector Ministry,,
2015,Benin,BEN,Specialized agency,,
2016,Benin,BEN,Specialized agency,,
2017,Benin,BEN,Specialized agency,,
2018,Benin,BEN,Specialized agency,,
2019,Benin,BEN,Specialized agency,,
2020,Benin,BEN,Specialized agency,,
2012,Burkina Faso,BFA,Sector Ministry,,
2012,Bangladesh,BGD,Other Ministry,,
2013,Bangladesh,BGD,Other Ministry,,
2015,Bangladesh,BGD,Other Ministry,,
2013,Bahrain,BHR,Specialized agency,,
2014,Bahrain,BHR,Specialized agency,,
2015,Bahrain,BHR,Specialized agency,,
2013,Belarus,BLR,Other,,
2014,Belize,BLZ,Other Ministry,,
2012,Botswana,BWA,Sector Ministry,,
2013,Botswana,BWA,Sector Ministry,,
2014,Brunei Darussalam,BRN,Other Ministry,,
2016,Bhutan,BTN,Sector Ministry,,
2014,Bulgaria,BGR,Other Ministry,,
2016,Bulgaria,BGR,Sector Ministry,,
2017,Bulgaria,BGR,Other,,
2018,Bulgaria,BGR,Other,,
2019,Bulgaria,BGR,Other,,
2020,Bulgaria,BGR,Other,,
2012,Canada,CAN,Sector Ministry,,
2013,Canada,CAN,Sector Ministry,,
2014,Canada,CAN,Sector Ministry,,
2015,Canada,CAN,Sector Ministry,,
2016,Canada,CAN,Sector Ministry,,
2013,Cambodia,KHM,Specialized agency,,
2013,Chile,CHL,Other,,
2014,Chile,CHL,Other,,
2015,Chile,CHL,Other,,
2012,Colombia,COL,Sector Ministry,,
2013,Colombia,COL,Sector Ministry,,
