year,country,iso,value,note,source
2018,Algeria,DZA,25.8953,,"Ministry of Post, Telecommunications, Technologies and Digital"
2019,Saudi Arabia,SAU,43.5149,,Communications andI nformation Technology Commision
2011,Australia,AUS,44.5232,Refers to Internet use from home only. Incl. all activities involved with accessing government services; both getting information and interacting with general government organisations.,Australian Bureau of Statistics
2013,Australia,AUS,55.8351,,Australian Bureau of Statistics
2002,Austria,AUT,21.6666,Users in the last 3 months.,Eurostat
2003,Austria,AUT,35.011,Users in the last 3 months.,Eurostat
2004,Austria,AUT,32.4381,Users in the last 3 months.,Eurostat
2005,Austria,AUT,42.9133,Users in the last 3 months.,Eurostat
2006,Austria,AUT,45.4367,Users in the last 3 months.,Eurostat
2007,Austria,AUT,34.6125,Users in the last 3 months.,Eurostat
2008,Austria,AUT,49.6198,Users in the last 3 months.,Eurostat
2009,Austria,AUT,48.1605,Users in the last 3 months.,Eurostat
2010,Austria,AUT,46.4667,Users in the last 3 months.,Eurostat
2011,Austria,AUT,55.5584,,Eurostat
2012,Austria,AUT,58.6719,,Eurostat
2013,Austria,AUT,59.6072,,
2014,Austria,AUT,66.6218,,Eurostat
2015,Austria,AUT,60.8071,,Eurostat
2016,Austria,AUT,62.5578,,Statistics Austria
2018,Austria,AUT,63.7591,,Statistics Austria
2008,Azerbaijan,AZE,3.15135,,State Statistical Committee
2009,Azerbaijan,AZE,2.33036,,State Statistical Committee
2010,Azerbaijan,AZE,1.85599,,State Statistical Committee
2017,Azerbaijan,AZE,10.2,,State Statistical Committee
2018,Azerbaijan,AZE,10.2,,State Statistical Committee
2019,Azerbaijan,AZE,10.2,,State Statistical Committee
2020,Azerbaijan,AZE,10.5,,State Statistical Committee
2009,Brazil,BRA,40.7968,In the last 3 months.,Brazilian Steering Committee
2010,Brazil,BRA,22.9305,"Information available only for the period ""in the last 3 months"". There has been a change in the question refering to the indicator HH9 c and d.",
2013,Brazil,BRA,27.3333,,NIC.br
2014,Brazil,BRA,25.8583,,NIC.br
2016,Brazil,BRA,27.2129,,NIC.br
2017,Brazil,BRA,26.1049,,NIC.br
2018,Brazil,BRA,26.1905,,NIC.br
2019,Brazil,BRA,28.4202,,NIC.br
2020,Brazil,BRA,42.1806,,NIC.br
2005,Belgium,BEL,26.6169,Users in the last 3 months.,Eurostat
2006,Belgium,BEL,39.8882,Users in the last 3 months.,Eurostat
