year,country,iso,value,note,source
2020,Afghanistan,AFG,Other,,
2016,South Africa,ZAF,Failure to commit appropriate time to their duties,,
2017,South Africa,ZAF,Failure to commit appropriate time to their duties,,
2018,South Africa,ZAF,Failure to commit appropriate time to their duties,,
2019,South Africa,ZAF,Failure to commit appropriate time to their duties,,
2020,South Africa,ZAF,Failure to commit appropriate time to their duties,,
2018,Angola,AGO,Failure to commit appropriate time to their duties,,
2016,Albania,ALB,Failure to commit appropriate time to their duties,,
2017,Albania,ALB,Failure to commit appropriate time to their duties,,
2018,Albania,ALB,Failure to commit appropriate time to their duties,,
2019,Albania,ALB,Failure to commit appropriate time to their duties,,
2020,Albania,ALB,Failure to commit appropriate time to their duties,,
2018,Argentina,ARG,Conflict of interests,,
2019,Argentina,ARG,Conflict of interests,,
2020,Argentina,ARG,Conflict of interests,,
2016,Armenia,ARM,Failure to commit appropriate time to their duties,,
2018,Armenia,ARM,Failure to commit appropriate time to their duties,,
2019,Armenia,ARM,Failure to commit appropriate time to their duties,,
2020,Armenia,ARM,Failure to commit appropriate time to their duties,,
2016,Saudi Arabia,SAU,Failure to commit appropriate time to their duties,,
2017,Saudi Arabia,SAU,Failure to commit appropriate time to their duties,,
2018,Saudi Arabia,SAU,Failure to commit appropriate time to their duties,,
2019,Saudi Arabia,SAU,Failure to commit appropriate time to their duties,,
2020,Saudi Arabia,SAU,Failure to commit appropriate time to their duties,,
2017,Australia,AUS,Conflict of interests,,
2018,Australia,AUS,Conflict of interests,,
2019,Australia,AUS,Conflict of interests,,
2020,Australia,AUS,Conflict of interests,,
2016,Austria,AUT,Failure to commit appropriate time to their duties,,
2017,Austria,AUT,Failure to commit appropriate time to their duties,,
2018,Austria,AUT,Failure to commit appropriate time to their duties,,
2019,Austria,AUT,Failure to commit appropriate time to their duties,,
2017,Brazil,BRA,Other,,
2018,Brazil,BRA,Other,,
2019,Brazil,BRA,Other,,
2020,Brazil,BRA,Other,,
2016,Bahamas,BHS,Conflict of interests,,
2017,Bahamas,BHS,Conflict of interests,,
2018,Bahamas,BHS,Conflict of interests,,
2019,Bahamas,BHS,Conflict of interests,,
2020,Bahamas,BHS,Criminal or other offence,,
2016,Belgium,BEL,Conflict of interests,,
2017,Belgium,BEL,Conflict of interests,,
2018,Belgium,BEL,Conflict of interests,,
2019,Belgium,BEL,Conflict of interests,,
2020,Belgium,BEL,Conflict of interests,,
2016,Benin,BEN,Misbehavior and/or abuse,,
2017,Benin,BEN,Misbehavior and/or abuse,,
2018,Benin,BEN,Misbehavior and/or abuse,,
2019,Benin,BEN,Conflict of interests,,
2020,Benin,BEN,Conflict of interests,,
2017,Burkina Faso,BFA,Failure to commit appropriate time to their duties,,
2018,Burkina Faso,BFA,Misbehavior and/or abuse,,
2019,Burkina Faso,BFA,Failure to commit appropriate time to their duties,,
2020,Bangladesh,BGD,Failure to commit appropriate time to their duties,,
2018,Belize,BLZ,Failure to commit appropriate time to their duties,,
2019,Belize,BLZ,Failure to commit appropriate time to their duties,,
2019,Botswana,BWA,Failure to commit appropriate time to their duties,,
2020,Botswana,BWA,Failure to commit appropriate time to their duties,,
2018,Brunei Darussalam,BRN,Criminal or other offence,,
2019,Brunei Darussalam,BRN,Criminal or other offence,,
2016,Bhutan,BTN,Misbehavior and/or abuse,,
2020,Bhutan,BTN,Misbehavior and/or abuse,,
