year,country,iso,value,note,source
2018,Saudi Arabia,SAU,50.0803,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,62.7128,,Communications andI nformation Technology Commision
2016,Brazil,BRA,40.4056,,NIC.br
2017,Brazil,BRA,37.664,,NIC.br
2018,Brazil,BRA,36.9517,,NIC.br
2019,Brazil,BRA,41.2802,,NIC.br
2020,Brazil,BRA,34.3839,,NIC.br
2016,Belgium,BEL,41.8151,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,33.857,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2020,Belgium,BEL,32.9074,,Statistics Belgium (Statbel)
2018,Bahrain,BHR,89.7908,,Telecommunications Regulatory Authority (TRA)
2018,Belarus,BLR,61.1408,,Национальный статистический комитет Республики Беларусь
2019,Belarus,BLR,59.0932,,Национальный статистический комитет Республики Беларусь
2020,Belarus,BLR,63.2643,,Национальный статистический комитет Республики Беларусь
2014,Botswana,BWA,15.4955,,Statistics Botswana
2019,China,CHN,8.69428,,National Bureau of Statistics
2020,China,CHN,3.47009,,National Bureau of Statistics of China
2018,Colombia,COL,24.225,,Departamento Administrativo Nacional de Estadística - DANE
2019,Cabo Verde,CPV,36.7091,,INSTITUTO NACIONAL DE ESTATISTICA
2019,Côte d'Ivoire,CIV,20.6724,,ARTCI
2020,Germany,DEU,16.5201,,Statistisches Bundesamt (Destatis)
2017,Denmark,DNK,35.9618,,Statistics Denmark 
2015,Egypt,EGY,39.6072,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,37.7857,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,48.2754,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,30.7631,,Ministry of Communications and Information Technology
2019,Egypt,EGY,50.0697,,Ministry of Communications and Information Technology
2020,Egypt,EGY,50.0697,,Ministry of Communications and Information Technology
2015,Iran (Islamic Republic of),IRN,82.8734,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,70.4041,,Statistical Centre of Iran
2017,Jamaica,JAM,35.4519,,Statistical Institute of Jamaica
2015,Kenya,KEN,29.9445,,KENYA NATIONAL BUREAU OF STATISTICS
2015,Korea (Rep. of),KOR,82.9847,,"Ministry of Science, ICT & Future Planning(MSIP)"
2016,Korea (Rep. of),KOR,85.046,,Ministry of Science and ICT(MSIT)
2017,Korea (Rep. of),KOR,75.6779,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,77.907,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,74.9896,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,83.2854,,Ministriy of Sceience and ICT(MSIT)
2016,"Macao, China",MAC,30.9609,,Statistics and Census Service
2017,"Macao, China",MAC,19.7305,,Statistics and Census Service
2018,"Macao, China",MAC,19.0196,,Statistics and Census Service
2015,Mexico,MEX,12.4754,,Instituto Nacional de Estadística y Geografía (INEGI)
2016,Mexico,MEX,15.0167,,Instituto Nacional de Estadística y Geografía (INEGI)
2017,Mexico,MEX,15.3151,,Instituto Nacional de Estadística y Geografía (INEGI)
2018,Mexico,MEX,14.4168,,Instituto Nacional de Estadística y Geografía (INEGI)
2019,Mexico,MEX,16.759,,Instituto Nacional de Estadística y Geografía (INEGI)
2020,Mexico,MEX,17.4988,,Instituto Nacional de Estadística y Geografía (INEGI)
2016,Morocco,MAR,58.3111,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2017,Morocco,MAR,60.4554,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2018,Morocco,MAR,53.6465,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2017,Norway,NOR,33.378,,Statistics Norway
2020,Norway,NOR,66.6667,,Statistics Norway
2016,Oman,OMN,46.0918,,Information Technology Authority (ITA) 
2020,Oman,OMN,31.4339,,"Ministry of Transport, Communications and Information Technology "
2016,Poland,POL,74.1699,,the Statistical Office in Szczecin 
2017,Poland,POL,72.5668,,
2018,Poland,POL,71.8775,,Statistics Poland
2019,Poland,POL,63.801,,Statistics Poland
2018,Qatar,QAT,48.5619,,Ministry Of Transport and Communications
2015,Russian Federation,RUS,60.4068,,Federal State Statistics Service (Rosstat)
2016,Russian Federation,RUS,61.1098,,Federal State Statistics Service (Rosstat)
2017,Russian Federation,RUS,58.9468,,Federal State Statistics Service (ROSSTAT)
2018,Russian Federation,RUS,61.3038,,Federal State Statistics Service (Rosstat) 
2019,Russian Federation,RUS,61.367,,Federal State Statistics Service (Rosstat) 
2020,Russian Federation,RUS,60.993,,Federal State Statistics Service
2016,Sweden,SWE,32.6427,,Statistics Sweden
2017,Singapore,SGP,7.65315,,Infocomm Media Development Authority
2017,Thailand,THA,66.0717,,National Statistical Office of Thailand
2019,Thailand,THA,48.4602,,National Statistical Office of Thailand
2020,Thailand,THA,41.5791,,National Statistical Office of Thailand
2018,United Arab Emirates,ARE,4.1,,Telecommunication Regulatory Authority
2019,United Arab Emirates,ARE,3.24703,,Telecommunication Regulatory Authority
2020,Ukraine,UKR,56.5833,,State Statistics Service of Ukraine
2018,Uzbekistan,UZB,74.6615,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Uzbekistan,UZB,64.0138,,The State Committee of the Republic of Uzbekistan on Statistics
2017,Serbia,SRB,48.5674,,Statistical office of the Republic of Serbia
2018,Serbia,SRB,45.479,,Statistical office of the Republic of Serbia
2020,Serbia,SRB,78.1394,,Statistical office of the Republic of Serbia
2020,Zimbabwe,ZWE,17.855,,Zimbabwe National Statistics Agency (ZIMSTAT)
2019,Georgia,GEO,78.1769,,National Statistics Office of Georgia - Geostat
2020,Georgia,GEO,83.3436,,National Statistics Office of Georgia - Geostat
2017,Kazakhstan,KAZ,51.8948,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2018,Kazakhstan,KAZ,53.998,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2019,Kazakhstan,KAZ,53.9158,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2020,Kazakhstan,KAZ,58.7957,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
2017,North Macedonia,MKD,30.3755,,State Statistical Office
