year,country,iso,value,note,source
2017,Saudi Arabia,SAU,10.1316,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,21.5571,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,22.3556,,Communications andI nformation Technology Commision
2020,Saudi Arabia,SAU,26.1581,,Communications andI nformation Technology Commision
2016,Bulgaria,BGR,20.3401,,National Statistical Institute
2017,Bulgaria,BGR,25.0249,,National Statistical Institute
2019,Côte d'Ivoire,CIV,17.0368,,ARTCI
2017,Denmark,DNK,20.9909,,Statistics Denmark 
2014,Egypt,EGY,1.85746,,Ministry of Communications and Information Technology
2015,Egypt,EGY,3.00113,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,3.42185,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,1.1383,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,1.68814,,Ministry of Communications and Information Technology
2019,Egypt,EGY,1.53101,,Ministry of Communications and Information Technology
2020,Egypt,EGY,1.708,,Ministry of Communications and Information Technology
2017,Hungary,HUN,23.8119,,Hungarian Central Statistical Office
2015,Iran (Islamic Republic of),IRN,8.23359,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,9.78906,,Statistical Centre of Iran
2017,Jamaica,JAM,11.3307,,Statistical Institute of Jamaica
2020,Kuwait,KWT,21.8445,,Communication and Information Technology Regulatory Authority
2017,Luxembourg,LUX,8.06753,,Statec Luxembourg
2017,Latvia,LVA,11.478,,Central Statistical Bureau of Latvia
2016,Malta,MLT,18.8741,,National Statistics Office
2017,Malta,MLT,37.5324,,National Statistics Office
2016,Morocco,MAR,19.7123,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2017,Morocco,MAR,12.6038,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2018,Morocco,MAR,12.1473,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2017,Poland,POL,15.5328,,
2017,Portugal,PRT,27.2921,,Statistics Portugal
2018,Qatar,QAT,18.645,,Ministry Of Transport and Communications
2014,Russian Federation,RUS,12.3897,,Federal State Statistics Service (Rosstat)
2015,Russian Federation,RUS,6.33535,,Federal State Statistics Service (Rosstat)
2016,Russian Federation,RUS,7.03825,,Federal State Statistics Service (Rosstat)
2017,Russian Federation,RUS,7.22218,,Federal State Statistics Service (ROSSTAT)
2018,Russian Federation,RUS,7.74265,,Federal State Statistics Service (Rosstat) 
2019,Russian Federation,RUS,5.29036,,Federal State Statistics Service (Rosstat) 
2020,Russian Federation,RUS,5.43033,,Federal State Statistics Service
2017,Singapore,SGP,18.8722,,Infocomm Media Development Authority
2014,Switzerland,CHE,8.61742,,Office fédéral de la statistique
2017,Switzerland,CHE,11.7631,,Office fédéral de la statistique
2017,Turkey,TUR,21.5362,,Turkish Statistical Institute
2018,Uzbekistan,UZB,4.73113,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Uzbekistan,UZB,5.20394,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Zimbabwe,ZWE,8.38802,,Zimbabwe National Statistics Agency (ZIMSTAT)
2016,Georgia,GEO,5.67755,,Geostat
2017,Georgia,GEO,7.85156,,Geostat
2018,Georgia,GEO,6.90164,,National Statistics Office of Georgia - GEOSTAT
2019,Georgia,GEO,6.63945,,National Statistics Office of Georgia - Geostat
2020,Georgia,GEO,6.9665,,National Statistics Office of Georgia - Geostat
2016,Kazakhstan,KAZ,9.85585,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2017,Kazakhstan,KAZ,9.05191,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2018,Kazakhstan,KAZ,12.4966,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2019,Kazakhstan,KAZ,11.1289,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2020,Kazakhstan,KAZ,12.1864,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
2015,Montenegro,MNE,9.54034,,Statistical Office of Montenegro
2016,Montenegro,MNE,15.1481,,Statistical Office of Montenegro
2017,Montenegro,MNE,19.7604,,Statistical Office of Montenegro
