year,country,iso,value,note,source
2017,Saudi Arabia,SAU,27.54,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,40.4148,,Communication and Information Technology Commission
2018,Bahrain,BHR,8.57401,,Telecommunications Regulatory Authority (TRA)
2019,Côte d'Ivoire,CIV,2.59575,,ARTCI
2017,Egypt,EGY,3.26654,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,5.07214,,Ministry of Communications and Information Technology
2019,Egypt,EGY,7.97094,,Ministry of Communications and Information Technology
2017,Japan,JPN,1.8494,,Ministry of Internal Affairs and Communications
2018,Japan,JPN,1.42511,,Ministry of Internal Affairs and Communications
2019,Japan,JPN,10.2987,,Ministry of Internal Affairs and Communications
2020,Japan,JPN,11.1738,,Ministry of Internal Affairs and Communications
2018,Kuwait,KWT,51.6949,,comminucations and information technology regulatory authority
2020,Kuwait,KWT,34.0621,,Communication and Information Technology Regulatory Authority
2020,Norway,NOR,16.0332,,Statistics Norway
2018,Qatar,QAT,12.55,,Ministry Of Transport and Communications
2017,Russian Federation,RUS,9.86615,,Federal State Statistics Service (ROSSTAT)
2018,Russian Federation,RUS,12.3225,,Federal State Statistics Service (Rosstat) 
2019,Russian Federation,RUS,12.9681,,Federal State Statistics Service (Rosstat) 
2017,Switzerland,CHE,30.462,,Office fédéral de la statistique
2019,Thailand,THA,14.3008,,National Statistical Office of Thailand
2020,Thailand,THA,29.3893,,National Statistical Office of Thailand
2020,United Arab Emirates,ARE,52.5989,,Telecommunications & Digital Gevernment Regulatory Authority
2020,Zimbabwe,ZWE,0.569882,,Zimbabwe National Statistics Agency (ZIMSTAT)
2018,Kazakhstan,KAZ,5.63083,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2019,Kazakhstan,KAZ,5.23478,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2020,Kazakhstan,KAZ,5.76637,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
2019,Palestine,WBG,4.19578,,Palestinian Central Bureau of Statistics
