year,country,iso,value,note,source
2014,Afghanistan,AFG,Fixed telephony,,
2018,Afghanistan,AFG,Mobile telephony,,
2019,Afghanistan,AFG,Mobile telephony,,
2020,Afghanistan,AFG,Mobile telephony,,
2016,South Africa,ZAF,Fixed telephony,,
2017,South Africa,ZAF,Fixed telephony,,
2018,South Africa,ZAF,Fixed telephony,,
2019,South Africa,ZAF,Fixed telephony,,
2020,South Africa,ZAF,Fixed telephony,,
2007,Angola,AGO,Fixed telephony,,
2008,Angola,AGO,Fixed telephony,,
2020,Angola,AGO,Fixed telephony,,
2006,Albania,ALB,Fixed telephony,,
2014,Albania,ALB,Fixed telephony,,
2015,Albania,ALB,Fixed telephony,,
2016,Albania,ALB,Fixed telephony,,
2017,Albania,ALB,Fixed telephony,,
2018,Albania,ALB,Fixed telephony,,
2019,Albania,ALB,Fixed telephony,,
2020,Albania,ALB,Fixed telephony,,
2015,Algeria,DZA,Fixed telephony,,
2016,Algeria,DZA,Fixed telephony,,
2017,Algeria,DZA,Fixed telephony,,
2018,Algeria,DZA,Fixed telephony,,
2019,Algeria,DZA,Fixed telephony,,
2020,Algeria,DZA,Fixed telephony,,
2007,Andorra,AND,Fixed telephony,,
2008,Andorra,AND,Fixed telephony,,
2009,Andorra,AND,Fixed telephony,,
2010,Andorra,AND,Fixed telephony,,
2006,Argentina,ARG,Fixed telephony,,
2007,Argentina,ARG,Mobile telephony,,
2008,Argentina,ARG,Mobile telephony,,
2009,Argentina,ARG,Mobile telephony,,
2010,Argentina,ARG,Fixed telephony,,
2015,Argentina,ARG,Fixed telephony,,
2017,Argentina,ARG,Fixed telephony,,
2018,Argentina,ARG,Fixed telephony,,
2019,Argentina,ARG,Fixed telephony,,
2020,Argentina,ARG,Fixed telephony,,
2019,Armenia,ARM,All regulated services,,
2020,Armenia,ARM,All regulated services,,
2006,Saudi Arabia,SAU,Fixed telephony,,
2007,Saudi Arabia,SAU,Fixed telephony,,
2008,Saudi Arabia,SAU,Fixed telephony,,
2010,Saudi Arabia,SAU,Fixed telephony,,
2012,Saudi Arabia,SAU,Fixed telephony,,
2013,Saudi Arabia,SAU,Fixed telephony,,
2014,Saudi Arabia,SAU,Fixed telephony,,
2015,Saudi Arabia,SAU,Telephony interconnection,,
2016,Saudi Arabia,SAU,Fixed telephony,,
2017,Saudi Arabia,SAU,Fixed telephony,,
2018,Saudi Arabia,SAU,Fixed telephony,,
2019,Saudi Arabia,SAU,Fixed wireless,,
2020,Saudi Arabia,SAU,Fixed telephony,,
2006,Australia,AUS,Pay phones,,
2008,Australia,AUS,Fixed telephony,,
2009,Australia,AUS,Fixed telephony,,
2010,Australia,AUS,Fixed telephony,,
2012,Australia,AUS,Other ,,
